Mode_Index,Frequency_THz,Cv_Anharmonic_eV_K
103,1.156107129881977,8.446943366705593e-05
104,1.2809427308794095,8.411066097052193e-05
105,1.410515853141094,8.371007356505433e-05
106,1.5443345471463839,8.326834550112859e-05
107,1.3714741338526788,8.383367620711655e-05
108,1.2169368623049994,8.429806543167166e-05
109,1.0958962321438965,8.46323636394035e-05
110,1.0082056139202993,8.485726685122702e-05
111,0.949500585663609,8.499930633686506e-05
112,0.9145818391562766,8.508044511319288e-05
113,0.6202448819306504,8.565839281931292e-05
114,0.6555579204855482,8.559952749931035e-05
115,0.7302193546253246,8.546540866973295e-05
116,0.8304278162921396,8.526540420354939e-05
117,0.9450921156526498,8.50096893606429e-05
118,1.0677114654463993,8.470627803830267e-05
119,1.1951173108677142,8.436030243025423e-05
120,1.3256175173574165,8.397568547540869e-05
121,1.4576332500546811,8.355768130611358e-05
122,1.3109599493409576,8.402034149814613e-05
123,1.1559916088580833,8.446975271582372e-05
124,1.042991981393856,8.476984345603271e-05
125,0.9745610642746848,8.4939525910795e-05
126,0.946212599556245,8.500705414194281e-05
127,0.6468548925902041,8.561431076273702e-05
128,0.6864127238252612,8.554567672132071e-05
129,0.7648417008342494,8.539885443504423e-05
130,0.8685809542755245,8.518342830144798e-05
131,0.9867579343737461,8.490996861520838e-05
132,1.1125803703437065,8.458789678274834e-05
133,1.2419684331262968,8.422562630696097e-05
134,1.3719499062282896,8.383218475704733e-05
135,1.2598246529439423,8.41732809499735e-05
136,1.1149599679950628,8.458151182005003e-05
137,1.0188160257959165,8.483085492444779e-05
138,0.9741813081663819,8.494044135529149e-05
139,0.6872848028317069,8.554412223325655e-05
140,0.7327396807379264,8.546065603284113e-05
141,0.8132418487102807,8.530129426254859e-05
142,0.9167066119183889,8.507558041829378e-05
143,1.0334612605775253,8.479403297218716e-05
144,1.1568987963308905,8.44672465637471e-05
145,1.2823000090087455,8.410661012097098e-05
146,1.2364056723145056,8.424181976001112e-05
147,1.1050344267367556,8.460807356885869e-05
148,1.0362983176001201,8.478685099104537e-05
149,0.7405722980480931,8.54457931733794e-05
150,0.7869481287381478,8.535494270980071e-05
151,0.8639285581466697,8.519359277341568e-05
152,0.9617903952466185,8.497015003716697e-05
153,1.0721471127554407,8.469474663251601e-05
154,1.188397941481655,8.437929658479883e-05
155,1.223656764860118,8.427872720294541e-05
156,1.137735488054368,8.45198637255345e-05
157,0.7946091182914875,8.533947002864516e-05
158,0.8355541236387009,8.525457351742338e-05
159,0.9041966932772526,8.510408576027086e-05
160,0.9927921991847292,8.489523440902663e-05
161,1.0935966294275021,8.463845121265486e-05
162,1.1996760858519997,8.434736957019045e-05
163,0.8366632796892213,8.525222258675921e-05
164,0.8680493045092534,8.51845921916185e-05
165,0.9259621509733248,8.50542796651798e-05
166,1.0037036976760534,8.486840547865985e-05
167,0.8591108936150489,8.52040692824453e-05
168,0.8793197056733069,8.515978941598842e-05
169,0.38684477349770574,8.597030589629764e-05
170,0.5269436984799354,8.579940868921189e-05
171,0.6896013585734846,8.553998433177358e-05
172,0.8476113467343548,8.522887384436018e-05
173,0.9927208045054273,8.489540916586435e-05
174,1.1241101555495034,8.455686087948672e-05
175,1.245264179469531,8.421600667866527e-05
176,1.3624369865740338,8.38619358417689e-05
177,1.4828895552950614,8.347457364671565e-05
178,1.6125164426430012,8.30329943345398e-05
179,1.7488041785818906,8.254298726140887e-05
180,0.5028798797943347,8.58322970397406e-05
181,0.615402644671591,8.566623216306654e-05
182,0.7499075600421928,8.542789626372828e-05
183,0.8833876345581663,8.515077049656814e-05
184,1.0080816839449873,8.485757401973481e-05
185,1.123867903741609,8.455751553664469e-05
186,1.234799022421741,8.424648668788961e-05
187,1.346855757115763,8.391034537874561e-05
188,1.465344087731972,8.35324123397695e-05
189,1.5893649610475464,8.311366211651278e-05
190,1.6630902176416316,8.285414139027491e-05
191,1.5617679247478429,8.320881115396272e-05
192,1.4315342717526056,8.364252404482042e-05
193,1.3099017725285689,8.402355140425168e-05
194,1.1952809835830207,8.43598387504458e-05
195,1.0813845146722167,8.467061056040317e-05
196,0.9625865743747882,8.496825051559227e-05
197,0.8370587350002656,8.525138374438695e-05
198,0.709738892931324,8.550348806979566e-05
199,0.5964797817943587,8.569632546735967e-05
200,0.5839882086252026,8.57157159082182e-05
201,0.6725761919151392,8.557010233093544e-05
202,0.7833292101660634,8.536220621252317e-05
203,0.8978194637286963,8.511849032857946e-05
204,1.009728567411591,8.485348961213717e-05
205,1.1191440931982395,8.457025911916518e-05
206,1.2293091356344479,8.426239921988938e-05
207,1.3439258669247218,8.391940369590199e-05
208,1.4628704320557275,8.354052869106123e-05
209,1.5602791793833999,8.321391256643048e-05
210,1.5004012750073978,8.341637762662511e-05
211,1.368106046813161,8.384422394900935e-05
212,1.243664650646385,8.422067775720317e-05
213,1.1333307959042929,8.453186170479054e-05
214,1.032900992206007,8.479544941493795e-05
215,0.9377041595872833,8.502699990350077e-05
216,0.8469985125090773,8.523018770100339e-05
217,0.7666930913999084,8.539521899868384e-05
218,0.6312057214782769,8.564043999835245e-05
219,0.7036835999326396,8.551456133824189e-05
220,0.8003901577204049,8.532770780207154e-05
221,0.9064340046587801,8.509901192167416e-05
222,1.0160396741291802,8.483778755825567e-05
223,1.1283110292639615,8.454549106517883e-05
224,1.2442432091039635,8.421898871833758e-05
225,1.3631197093953866,8.385980558311584e-05
226,1.4690878154512739,8.352011079768986e-05
227,1.4394783334919536,8.361681201712081e-05
228,1.3029349421933276,8.404463768258857e-05
229,1.175360832436598,8.441591695322052e-05
230,1.0716039591107278,8.469616071285289e-05
231,0.989922644950924,8.490225030535847e-05
232,0.9260279184113037,8.505412766821315e-05
233,0.8778335368682376,8.516307556989984e-05
234,0.6582337927029072,8.559494611218962e-05
235,0.7252225322390544,8.547478824794657e-05
236,0.8186992094793191,8.528996774063766e-05
237,0.9255797794718422,8.505516319621115e-05
238,1.0396262382291852,8.477840625152387e-05
239,1.158253751912142,8.446350061490315e-05
240,1.2792714271558028,8.411564470940335e-05
241,1.391599695620769,8.377026645200576e-05
242,1.3848001167588848,8.379176312151284e-05
243,1.243754184532861,8.42204164109734e-05
244,1.1156863463806859,8.457956067190051e-05
245,1.0220602988840755,8.48227345174569e-05
246,0.962839838749815,8.496764600673673e-05
247,0.9327649660918219,8.503850982049144e-05
248,0.6846841424658049,8.554875268115953e-05
249,0.7547342300379586,8.541856525116505e-05
250,0.8511131611683265,8.522135069102409e-05
251,0.9618542512337308,8.496999773754304e-05
252,1.0803045520945975,8.4673440809566e-05
