Mode_Index,Frequency_THz,Cv_Anharmonic_eV_K
0,0.0,0.0
1,0.1973420552443624,8.587890527056812e-05
2,0.3905465291937256,8.503102903959345e-05
3,0.5759340057765019,8.372471576359492e-05
4,0.7506385513746866,8.208666567352898e-05
5,0.9128578467112944,8.02470714139872e-05
6,1.0620749528705993,7.831324952603412e-05
7,1.199282150470662,7.635436758639601e-05
8,1.32711768638621,7.439242963801358e-05
9,1.4497198716376565,7.240273734181345e-05
10,1.5720167197223311,7.032731982081281e-05
11,1.6976174978974132,6.811648387033645e-05
12,1.8168244500056288,6.595732293690768e-05
13,0.16177048364920174,8.597525697927369e-05
14,0.29754111355967455,8.550676215755613e-05
15,0.46885674526164345,8.453602598833226e-05
16,0.6391955426510882,8.317526949313536e-05
17,0.8000752346514101,8.155697688046271e-05
18,0.9483772855132958,7.980668358728727e-05
19,1.083455275021292,7.801882297319255e-05
20,1.2066307398791645,7.624499007430634e-05
21,1.3210172858527094,7.448879586177193e-05
22,1.4312077910107983,7.270935644554097e-05
23,1.5426007486878932,7.083402355636806e-05
24,1.6599108541463081,6.878775952942705e-05
25,1.7812216754472552,6.660762535117958e-05
26,1.6555534480439105,6.886493376315382e-05
27,1.5305997798618047,7.103943237552417e-05
28,1.41232281178467,7.30199627502065e-05
29,1.2945501135714819,7.490381810812799e-05
30,1.1715519651455675,7.676316471642215e-05
31,1.0388283125346698,7.862862076421105e-05
32,0.8935354189832322,8.048116965564224e-05
33,0.7347053378682179,8.225176209653517e-05
34,0.5636634755866788,8.382535692125745e-05
35,0.38649021989295146,8.505434342003922e-05
36,0.2315225661636565,8.576859588845934e-05
37,0.30839011254146625,8.545766313923916e-05
38,0.41234960316059766,8.490175752618846e-05
39,0.552709634241055,8.391354522688872e-05
40,0.6995137989926511,8.260487276619925e-05
41,0.8410726307819453,8.109679386824211e-05
42,0.9728341169590293,7.949603826370267e-05
43,1.0938020569195936,7.787485772338397e-05
44,1.2053633051926689,7.62638856552009e-05
45,1.3106996294681488,7.465118079356975e-05
46,1.4142324298228792,7.298865674590359e-05
47,1.5209102066559288,7.120471010297993e-05
48,1.6350306138927904,6.922726353198322e-05
49,1.6445894613664391,6.905874077627561e-05
50,1.5102245200626525,7.13863800633724e-05
51,1.3857207456624108,7.345364135494982e-05
52,1.2652287630155012,7.535763096003112e-05
53,1.1429540034087589,7.717808637023641e-05
54,1.0142984114630134,7.895591863502477e-05
55,0.8767842999481571,8.06809381120726e-05
56,0.7311844135410742,8.228775240221993e-05
57,0.5840928475890175,8.365672061731543e-05
58,0.4550461839368253,8.462946652355315e-05
59,0.4290680106027542,8.47981413615941e-05
60,0.5088695285409659,8.425070436851293e-05
61,0.6219040532729452,8.333048537810514e-05
62,0.7460297850270013,8.21346103951993e-05
63,0.8697641909041666,8.076377062749296e-05
64,0.9880547070458316,7.929971684141074e-05
65,1.0995803315088397,7.779404321556961e-05
66,1.2053796204841951,7.626364249992613e-05
67,1.3079989553402331,7.469356004926869e-05
68,1.4108190022457086,7.304459969969835e-05
69,1.5174605387024414,7.126342781797377e-05
70,1.6251604561673552,6.940083133267824e-05
71,1.4794672370044597,7.190570234682024e-05
72,1.3467252869863746,7.40809328194202e-05
73,1.2239714466502192,7.598518313471862e-05
74,1.106512350838308,7.769670234065079e-05
75,0.9901884781101166,7.927201315792264e-05
76,0.8732712724118248,8.072245527107361e-05
77,0.7584738677935333,8.200458807389662e-05
78,0.6556596508927781,8.302401361423911e-05
79,0.5200686246299504,8.416699679771137e-05
80,0.5807837882531035,8.368440148529509e-05
81,0.6730269690069375,8.286083086691612e-05
82,0.7802131565972426,8.177314925219993e-05
83,0.891967994576897,8.049998806022075e-05
84,1.0030152008725202,7.910454582729621e-05
85,1.111388498922782,7.762797682909317e-05
86,1.2171452604241038,7.608774054260532e-05
87,1.3214976463470198,7.448121727291896e-05
88,1.4262546377169685,7.279103831236427e-05
89,1.5335254099524842,7.09894287083423e-05
90,1.4364895755480265,7.26220876407185e-05
91,1.2959254646995355,7.488237614117473e-05
92,1.1733065034030024,7.673748618572019e-05
93,1.0660692003379344,7.825856091181798e-05
94,0.9708214414796749,7.952182773710852e-05
95,0.8858426515990251,8.057328004711911e-05
96,0.8129799024331084,8.141414187479103e-05
97,0.5854859596129456,8.364502484236696e-05
98,0.6336351198254112,8.322559089210135e-05
99,0.7132319560715947,8.246897932775589e-05
100,0.8111019713482942,8.143504366693198e-05
101,0.9176251036893391,8.018871673723919e-05
102,1.0270373327404967,7.878665537169214e-05
103,1.1363501588663119,7.727291808089104e-05
104,1.244304907904977,7.567753251519214e-05
105,1.3506595866753799,7.401811044472984e-05
106,1.455856903272859,7.230062824765596e-05
107,1.3881462782951324,7.341428928863994e-05
108,1.2424676396348833,7.570546252462756e-05
109,1.1235571225208534,7.745556269634053e-05
110,1.031420024743633,7.872806678632174e-05
111,0.9631601099023627,7.961962888226327e-05
112,0.9154166682666015,8.02157788278165e-05
113,0.635918413934787,8.320497400668391e-05
114,0.6788901914329742,8.28049055349062e-05
115,0.7533376344306363,8.205847238773592e-05
116,0.8478371551309939,8.101908238093828e-05
117,0.9530732517402165,7.974750068548104e-05
118,1.0627495506729523,7.830402328517214e-05
119,1.1729598152355356,7.67425621554032e-05
120,1.281370412679106,7.510859019119392e-05
121,1.386696919641076,7.343780845064742e-05
122,1.3409864955554107,7.417237831872033e-05
123,1.1960338079497628,7.640257800588003e-05
124,1.086362809194942,7.797846435453999e-05
125,1.0138431832849217,7.89619387103542e-05
126,0.9749530815206485,7.946884357589325e-05
127,0.6837896428250609,8.275785164206265e-05
128,0.7268005979040396,8.233235867148499e-05
129,0.7998332175970567,8.155963777680482e-05
130,0.8925999772108426,8.049240362677254e-05
131,0.9962622711202308,7.91929117752336e-05
132,1.1043967796192304,7.7726454614959e-05
133,1.2125851889636519,7.615604643920373e-05
134,1.3178183612599503,7.453922323697234e-05
135,1.3011094805143772,7.480143291908456e-05
136,1.1661804097401531,7.684162147867074e-05
137,1.073465904673058,7.815690207217763e-05
138,1.0245824735813411,7.881939310221429e-05
139,0.7361519488713365,8.223693278279365e-05
140,0.7797109984010813,8.177855646229573e-05
141,0.8504283214270756,8.098918272949409e-05
142,0.9394505860355787,7.991857228824941e-05
143,1.0388190727944486,7.86287451153345e-05
144,1.1422742878200556,7.718786430773879e-05
145,1.2450799943876938,7.566574192352998e-05
146,1.2862013050555117,7.503368102982905e-05
147,1.163288786604474,7.688375711091345e-05
148,1.096252384937519,7.78406238476687e-05
149,0.7907637849424308,8.165887656941061e-05
150,0.8316262084502375,8.120447705317659e-05
151,0.8968875962580186,8.04408368796546e-05
152,0.9793286195090929,7.941254799081798e-05
153,1.071803892415029,7.817978778866643e-05
154,1.1680767103293441,7.681395152509809e-05
155,1.2630717260450153,7.539076303300707e-05
156,1.1977116478485723,7.637768689689866e-05
157,0.8394883391347413,8.111492209675329e-05
158,0.8739070142855264,8.071495179995118e-05
159,0.9312033104155539,8.0021225902632e-05
160,1.0053366807090822,7.907406624319018e-05
161,1.0894660230978839,7.793530593743238e-05
162,1.177138250012877,7.668131831910453e-05
163,0.8747426146607056,8.070508289383637e-05
164,0.9006368334439858,8.039558702958344e-05
165,0.9490134349828067,7.979867924724235e-05
166,1.0142611330781577,7.895641169009682e-05
167,0.8927887034606709,8.04901379044472e-05
168,0.9096507222967122,8.028619639978208e-05
169,0.3548276334381678,8.522834069741022e-05
170,0.48860535968786656,8.43979025684921e-05
171,0.6455742254434298,8.311706797473936e-05
172,0.7998096421344915,8.155989694584652e-05
173,0.9433884256488284,7.986931418260455e-05
174,1.0745987631917884,7.814128837759471e-05
175,1.1948451266305176,7.642019858297057e-05
176,1.3076033883024187,7.469976293631235e-05
177,1.4176033818105274,7.293333751671374e-05
178,1.5292630936764708,7.106226303127789e-05
179,1.6378381723424582,6.917780971576929e-05
180,0.46827080153724093,8.454004326316626e-05
181,0.5794068404826607,8.369587833880272e-05
182,0.7122936932778389,8.247834559109157e-05
183,0.8451101176233747,8.105047091313423e-05
184,0.9702419097896198,7.952924614714125e-05
185,1.0862794471780044,7.797962253447046e-05
186,1.1948182867409145,7.642059631579151e-05
187,1.2990147402900263,7.483416365715263e-05
188,1.4021734265791865,7.318596055081715e-05
189,1.503829635137949,7.149479689644686e-05
190,1.570720258993934,7.034974641458254e-05
191,1.5049722172279276,7.147544276030959e-05
192,1.3925896481203224,7.334209994133645e-05
193,1.2793128104649507,7.51404436181556e-05
194,1.1666292096500934,7.683507549549535e-05
195,1.0508476795130248,7.846618686818327e-05
196,0.9289164109692523,8.004956794513017e-05
197,0.8008107117659748,8.154888650850912e-05
198,0.6720983537083669,8.286964977997511e-05
199,0.5583056955190541,8.386868736418107e-05
200,0.5566263554257509,8.388219184090825e-05
201,0.6482342167031023,8.309264769091366e-05
202,0.760126449962029,8.19871857743771e-05
203,0.8752764696778681,8.069877386671377e-05
204,0.9873486466985536,7.93088741472065e-05
205,1.0949005381297712,7.785951729477359e-05
206,1.198802233222868,7.636149565538195e-05
207,1.3007019512318854,7.480780313502783e-05
208,1.4006617267747663,7.321062863404404e-05
209,1.485682137423739,7.180120319767516e-05
210,1.4652462817673289,7.214396890969797e-05
211,1.3540092157203727,7.396454059282486e-05
212,1.2374435554392558,7.57817053323524e-05
213,1.1276681634558525,7.739702369763402e-05
214,1.0231249123998278,7.883880398836348e-05
215,0.9215020892960131,8.014108647631537e-05
216,0.8236657413376653,8.129445844140138e-05
217,0.7361517298741348,8.223693502961198e-05
218,0.6208362275329765,8.333994752949978e-05
219,0.6986463727218117,8.26133896691571e-05
220,0.7965998144732009,8.159512462820349e-05
221,0.9016354497020215,8.038350981804647e-05
222,1.0080331997788985,7.903859752314763e-05
223,1.1135964762975936,7.759678850712408e-05
224,1.217719056647475,7.607913391173178e-05
225,1.3195161122379155,7.451246917047998e-05
226,1.4114559802758533,7.303416582671798e-05
227,1.421845407741156,7.286362168765022e-05
228,1.3102772696505944,7.465781195405899e-05
229,1.1908941373175597,7.64786844053356e-05
