Mode_Index,Frequency_THz,Cv_Anharmonic_eV_K
0,0.0,0.0
1,0.23565958723325597,8.613636609892781e-05
2,0.4648415799009826,8.603070527489994e-05
3,0.681618812373122,8.587045396440103e-05
4,0.8813261585126962,8.56740830721763e-05
5,1.0615517133289858,8.54608378001867e-05
6,1.223260785292691,8.524295018097682e-05
7,1.3714152393617622,8.502343444882079e-05
8,1.514125348989661,8.479578260719758e-05
9,1.659914218681805,8.45484832817177e-05
10,1.8140230874578958,8.427264346166096e-05
11,1.9744659982929598,8.397155939234368e-05
12,2.1169450668280003,8.369371057546289e-05
13,0.20201876467809868,8.614614423138711e-05
14,0.36238798741113115,8.608626953604027e-05
15,0.5611098541008274,8.596654780470121e-05
16,0.7548382942932741,8.580379997286954e-05
17,0.9326187975554665,8.561675022103384e-05
18,1.0911812566097279,8.542271576302739e-05
19,1.2322191757026768,8.523019672726966e-05
20,1.3617699464033084,8.503826612134566e-05
21,1.4887083289285914,8.483741816455074e-05
22,1.622031035493174,8.461408569416872e-05
23,1.7679269282901806,8.43566016934626e-05
24,1.9274118521002366,8.406122437283068e-05
25,2.0296813537279776,8.386498362312979e-05
26,1.8700322424955287,8.41690572592079e-05
27,1.716217332899329,8.444933327706693e-05
28,1.5750141326712186,8.469421573481971e-05
29,1.4435917520426476,8.491018079883006e-05
30,1.314493720177643,8.510989772933553e-05
31,1.178534374521568,8.530557870320875e-05
32,1.0277435064060942,8.550330902936474e-05
33,0.8576176226797991,8.56996473933586e-05
34,0.6684011948845685,8.588182983673904e-05
35,0.46757695123888693,8.602904050770934e-05
36,0.28736208590519513,8.611844686903604e-05
37,0.378241125450237,8.607854335603417e-05
38,0.49576023365738503,8.601134557980945e-05
39,0.6515886824668156,8.589600544335779e-05
40,0.8109718437203431,8.57481808315985e-05
41,0.9599766658334531,8.558505803160092e-05
42,1.0944611539854192,8.541844476551644e-05
43,1.2166370056386924,8.525233544690566e-05
44,1.3334327909168147,8.508141621151357e-05
45,1.454263998478445,8.489310292514631e-05
46,1.5879742661097394,8.46722732930085e-05
47,1.739953978041655,8.440696034152029e-05
48,1.9105111998341542,8.409316082714851e-05
49,1.7791170820995326,8.433633039348419e-05
50,1.6205879028213364,8.461656666117025e-05
51,1.4810120340342257,8.484993479451179e-05
52,1.3564188685094922,8.504646307403315e-05
53,1.238020575823464,8.522190087423174e-05
54,1.1160301716690362,8.5390107670155e-05
55,0.9831291816177281,8.555764373307574e-05
56,0.83725190501526,8.572112697551986e-05
57,0.6846660438431412,8.5867802576598e-05
58,0.5465283234725152,8.59769961636545e-05
59,0.5085323645236036,8.600300238061908e-05
60,0.5891744417867115,8.594571398413643e-05
61,0.7056896201888937,8.584921787313438e-05
62,0.8326917055942339,8.572587527704015e-05
63,0.9570482731312714,8.558848686465079e-05
64,1.0748378412909625,8.544384658825949e-05
65,1.188803683454136,8.529135456072367e-05
66,1.3060086869670067,8.512256374467918e-05
67,1.434751405103249,8.492426351171149e-05
68,1.5811644214357157,8.468381678476839e-05
69,1.7468840283061675,8.439452676016116e-05
70,1.6973286666897889,8.448281174250577e-05
71,1.524837226438682,8.477809936973439e-05
72,1.3777890561508739,8.501359353929232e-05
73,1.2546975009620982,8.519789335543309e-05
74,1.147491241864455,8.53480038401992e-05
75,1.0464221910640008,8.547998066608828e-05
76,0.9448198289196699,8.560271071998998e-05
77,0.8427048462106836,8.571541958520319e-05
78,0.7494519610330839,8.580891089528275e-05
79,0.5827844383032678,8.595054107949919e-05
80,0.6314388354051137,8.591255802296871e-05
81,0.717960082737866,8.583813619822712e-05
82,0.8233296283795473,8.573555282965813e-05
83,0.9356301500900447,8.561329932395291e-05
84,1.0509615701536816,8.5474260267716e-05
85,1.1714838878918994,8.531529013152986e-05
86,1.3023920974683594,8.51279445543387e-05
87,1.4484204082921033,8.490246430696386e-05
88,1.6110508611664407,8.463292845295998e-05
89,1.6198048175294897,8.461791234300235e-05
90,1.4304233775709514,8.49311368980765e-05
91,1.27169978702836,8.517317530398211e-05
92,1.147490097858724,8.534800538764489e-05
93,1.05289567497566,8.547181693050787e-05
94,0.9792335602404576,8.556229419795788e-05
95,0.9196009031275341,8.563156060152819e-05
96,0.8725772846036001,8.568358637780497e-05
97,0.6044188802868066,8.593400039686006e-05
98,0.6313894424643,8.591259800990304e-05
99,0.7031501014225496,8.585148980989047e-05
100,0.8033103711317513,8.575592589211896e-05
101,0.9194124937551974,8.563177366652404e-05
102,1.0461396364498674,8.548033607617084e-05
103,1.1834204987561852,8.529882253683211e-05
104,1.3330046954734214,8.508206319050367e-05
105,1.4953421644693596,8.482659545676426e-05
106,1.559233335965016,8.472078201442444e-05
107,1.3403079785625842,8.507100569121701e-05
108,1.171305520719007,8.53155352413362e-05
109,1.0469454796253366,8.547932224625796e-05
110,0.9672355817765949,8.557652113652756e-05
111,0.9250864406876974,8.562534109235946e-05
112,0.9115207109132463,8.564066507142179e-05
113,0.5929592292531621,8.594283178493655e-05
114,0.6147519961867646,8.592590274191497e-05
115,0.6895609768263937,8.586352101572635e-05
116,0.7992844688603196,8.575996986902335e-05
117,0.9292823089791952,8.562056280553382e-05
118,1.0723275731341444,8.544706977377974e-05
119,1.2259761315965008,8.5239091829922e-05
120,1.388944429512202,8.499629433614356e-05
121,1.48318817691901,8.484639999865851e-05
122,1.2576091233487714,8.519367768957761e-05
123,1.0853355542781367,8.543030279793046e-05
124,0.9663814336435026,8.557752843127885e-05
125,0.9054073153786424,8.564750825678874e-05
126,0.8959495109220244,8.565801811209949e-05
127,0.5811945544288283,8.595173447203334e-05
128,0.6143354286542091,8.592623164911566e-05
129,0.7029350824578127,8.585168183285584e-05
130,0.8260262762057127,8.57327750795365e-05
131,0.9683202604334876,8.557524091515693e-05
132,1.1221118894812319,8.538203949756828e-05
133,1.2836142992287973,8.51557097021814e-05
134,1.404734772968511,8.497164391095744e-05
135,1.1869845383165671,8.529388109107262e-05
136,1.0240725344591672,8.550785387881941e-05
137,0.9212826561689295,8.562965714059262e-05
138,0.8845296503748574,8.567058306429662e-05
139,0.5988369861860668,8.593832171136575e-05
140,0.6483323290410108,8.58987128098258e-05
141,0.7474307327262426,8.581082035006122e-05
142,0.8763096613923608,8.567954207854148e-05
143,1.0216940402290315,8.551079153773022e-05
144,1.176341224021255,8.530860432456283e-05
145,1.3286971570710329,8.508856497828472e-05
146,1.1484079159268001,8.534676351414295e-05
147,1.0010284974108643,8.553608125629583e-05
148,0.9287494276719744,8.562117066256748e-05
149,0.6500130513949947,8.589731699347474e-05
150,0.7072501278805571,8.584781812057379e-05
151,0.8058285102962799,8.575338738741296e-05
152,0.9302005115656139,8.561951472575352e-05
153,1.0694900006086887,8.545070600291473e-05
154,1.2165297076732435,8.525248716502008e-05
155,1.124673823788916,8.537863054665095e-05
156,1.0306472659019588,8.549970470628e-05
157,0.7145946632943495,8.584119271172167e-05
158,0.7677552792351731,8.57910205971291e-05
159,0.8565898411192869,8.570074206556675e-05
160,0.9694983762518355,8.557384906589752e-05
161,1.0969250891143592,8.541522965301632e-05
162,1.151442531980255,8.534265202404372e-05
163,0.7693700213610192,8.578945721512695e-05
164,0.810663065942011,8.574849422319447e-05
165,0.8851653261992575,8.566988726078331e-05
166,0.9836723053413116,8.555699416169659e-05
167,0.7997707508734426,8.575948235106158e-05
168,0.8259228506391838,8.573288176155041e-05
169,0.4328424146415626,8.604948427587328e-05
170,0.582223201633076,8.595096270017223e-05
171,0.7530588112041434,8.580549207718993e-05
172,0.9164637142597354,8.563510352964382e-05
173,1.0637241911937405,8.545807100466299e-05
174,1.195109718699464,8.528257376737872e-05
175,1.3165586560924207,8.510680644668418e-05
176,1.4373274784177676,8.492016580227502e-05
177,1.5669569483729688,8.470780058636505e-05
178,1.7117683506342256,8.44572380115206e-05
179,1.8681040517120808,8.417265124658482e-05
180,0.5532597195610042,8.597220490365779e-05
181,0.667984719821035,8.58821849779789e-05
182,0.8046404834221608,8.575458589057319e-05
183,0.9387835248564009,8.560967568138321e-05
184,1.0624783393499226,8.545965823221671e-05
185,1.1772726238947098,8.530731990932286e-05
186,1.2903055182434522,8.51458492967223e-05
187,1.4108549033036866,8.496203860084982e-05
188,1.546115902852575,8.474273642341804e-05
189,1.693534858480319,8.448950992970477e-05
190,1.7618236768141846,8.43676277313298e-05
191,1.6253657501284495,8.46083476761433e-05
192,1.4782433084357427,8.485442722502167e-05
193,1.3490585963323918,8.505770090138258e-05
194,1.234274090267308,8.522726155213028e-05
195,1.1246591708707705,8.537865006125277e-05
196,1.0113373351791832,8.552351830446368e-05
197,0.890121836389147,8.566444729913522e-05
198,0.765062646569912,8.57936211031461e-05
199,0.6523274002943314,8.58953895344188e-05
200,0.6245387928501918,8.591811611658218e-05
201,0.708556125968919,8.584664451293569e-05
202,0.817070441824113,8.57419697254916e-05
203,0.930005595461739,8.561973728489809e-05
204,1.041127043241131,8.548662831415883e-05
205,1.1526500814363136,8.534101363974735e-05
206,1.2709347817380485,8.517429268823379e-05
207,1.401969993616842,8.497597378982744e-05
208,1.5441245385384106,8.47460590754997e-05
209,1.644219508884321,8.457577228200597e-05
210,1.532611515372065,8.476521553132345e-05
211,1.3790624287491413,8.501162372257259e-05
212,1.2464680350985153,8.520976977314367e-05
213,1.1375930593408654,8.536134812216429e-05
214,1.0450873427999496,8.54816590206557e-05
215,0.9608389830714643,8.558404669190628e-05
216,0.8816220542899346,8.567376024303353e-05
217,0.8122044050123285,8.574692881280412e-05
218,0.6464289112019198,8.590028956597557e-05
219,0.7101476201730726,8.5845211707917e-05
220,0.804171064671033,8.57550590214134e-05
221,0.9111608378728289,8.564106898391822e-05
222,1.025220323143954,8.550643427374043e-05
223,1.147202043008912,8.534839498884772e-05
224,1.2799348209276271,8.516111609451125e-05
225,1.4216126756270278,8.494508601076548e-05
226,1.5353735230404,8.476062816253911e-05
227,1.444508450933164,8.490871718081477e-05
228,1.28213236219451,8.515788851846666e-05
229,1.1444747689970476,8.535207995877488e-05
230,1.0420967910206589,8.548541290013758e-05
231,0.9707491391397327,8.557236985690308e-05
232,0.9227589476590755,8.562798381217361e-05
233,0.8931455162698425,8.566111598316158e-05
234,0.636896428540369,8.590812198237997e-05
235,0.6963938212995533,8.585749810787946e-05
236,0.7925162454320838,8.576672822783224e-05
237,0.9079678155411343,8.564464684080047e-05
238,1.0354321637730508,8.549374747660225e-05
239,1.172862011180752,8.53133953744098e-05
240,1.3172008034751168,8.510584442450991e-05
241,1.4411869149637961,8.491401745162507e-05
242,1.3655030191766353,8.503253436784996e-05
243,1.1954046991766245,8.52821621659139e-05
244,1.0551038754857016,8.546902293108755e-05
245,0.9619052366789053,8.558279512965549e-05
246,0.9146133185716255,8.563718844869281e-05
247,0.9047235031417042,8.564827127361906e-05
248,0.6269736467104653,8.591616123729256e-05
249,0.6971902425023916,8.58567925886942e-05
250,0.8055539449419796,8.575366451167467e-05
251,0.934126447503205,8.561502367712757e-05
252,1.0743930538362925,8.544441813195811e-05
253,1.2210799124821532,8.524604446399222e-05
254,1.3543812774829516,8.504957839531129e-05
255,1.3128638300026234,8.51123352893815e-05
256,1.124142581618454,8.537933792300136e-05
257,0.9891338689149322,8.55504457738535e-05
258,0.9111941900643935,8.564103155592466e-05
259,0.8900259678176261,8.566455276419118e-05
260,0.6444448455742906,8.590192859722311e-05
261,0.7289895814096324,8.58280285592575e-05
262,0.8472300878850793,8.571065882697639e-05
263,0.9828935651385661,8.555792543650576e-05
264,1.1273156479892994,8.537510896381929e-05
265,1.266884231299735,8.518020085048258e-05
266,1.2489532979447593,8.520618920331725e-05
267,1.0751980089271795,8.544338364183652e-05
268,0.9591748930456533,8.558599768692732e-05
269,0.9056537836784442,8.564723312077368e-05
270,0.6934148696874446,8.58601305681842e-05
271,0.7838489113749819,8.577530899580037e-05
272,0.9022928360113637,8.565097952263338e-05
273,1.0356001680492883,8.549353790539402e-05
274,1.1737056542918254,8.531223462755603e-05
275,1.198503869748237,8.52778331080404e-05
276,1.0599134767504406,8.546292121667449e-05
277,0.9796244930046392,8.556182820237459e-05
278,0.7553946743503775,8.580327018292053e-05
279,0.8407785157893654,8.57174394717875e-05
280,0.9508538330348563,8.559571115641049e-05
281,1.0752266337394694,8.544334684325797e-05
282,1.1739319552730132,8.531192315779256e-05
283,1.0957365274796314,8.541678128075229e-05
284,0.8082904174729352,8.575089883818529e-05
285,0.8815901908337077,8.567379501125175e-05
286,0.9789295906921113,8.556265642654283e-05
287,1.0918052114683439,8.542190404347107e-05
288,0.8377770884753483,8.572057868371477e-05
289,0.8962313082769388,8.565770632387963e-05
290,0.7186692017248405,8.583749051831737e-05
291,0.8048641419538285,8.575436037822896e-05
292,0.9045978692535713,8.564841140628727e-05
293,1.0053449741140117,8.553083373335323e-05
294,1.1054560975725614,8.540405392578763e-05
295,1.210573838290044,8.526089300826611e-05
296,1.3284373963095388,8.508895658431749e-05
297,1.4615636740025122,8.488137373886293e-05
298,1.587677536838064,8.467277692500358e-05
299,0.7409801025094819,8.58168834468264e-05
300,0.8085888489067268,8.575059672531721e-05
301,0.894077847995489,8.56600868540215e-05
302,0.9874470568153606,8.55524714355911e-05
303,1.0880098570686016,8.542683586090664e-05
304,1.1997626580241396,8.527607236743369e-05
305,1.324113453488856,8.509546723368424e-05
306,1.4446241226767889,8.490853245310089e-05
307,1.4753558139384424,8.485910648337973e-05
308,1.3660022925302981,8.503176695675617e-05
309,1.2340236741291428,8.522761943250098e-05
310,1.1199771345210887,8.538487541374352e-05
311,1.0273688360939979,8.550377349360974e-05
312,0.9507301707581584,8.55958549801476e-05
313,0.8856819487149568,8.566932145738242e-05
314,0.8342334721547284,8.57242724344102e-05
315,0.7347799302886363,8.582266680878347e-05
316,0.7981648583990522,8.576109133484334e-05
317,0.8845763747647404,8.567053193484277e-05
