Mode_Index,Frequency_THz,Cv_Contribution_eV_K
0,0.0,0.0
1,0.204959477882735,8.610388411081905e-05
2,0.40530189983257375,8.590214295679272e-05
3,0.5968863273401476,8.558646452836848e-05
4,0.7764727143134307,8.518300230617213e-05
5,0.9421279523995434,8.472011485084181e-05
6,1.0936548335042755,8.422196343301598e-05
7,1.232967740605677,8.370231427773447e-05
8,1.3641631054882104,8.316018591741395e-05
9,1.4929875380694195,8.257928098369582e-05
10,1.6256278990098643,8.193222814565692e-05
11,1.7670180564806104,8.11894760364711e-05
12,1.9161047098584156,8.034911474609895e-05
13,0.1698143054575843,8.612565206269509e-05
14,0.3104351973785022,8.601411282325995e-05
15,0.487141394748063,8.57818962960981e-05
16,0.6620462513252287,8.545201803259657e-05
17,0.8261650554963702,8.505321215918326e-05
18,0.9763556912749605,8.461377776647388e-05
19,1.1124922565967879,8.41551208731366e-05
20,1.2370065158063706,8.368638216692953e-05
21,1.3545325369084715,8.320169469072966e-05
22,1.4711361534153466,8.268115055716931e-05
23,1.5931140672489956,8.20953552342597e-05
24,1.7255649833550442,8.141279916825516e-05
25,1.8556344640476086,8.069689914846601e-05
26,1.705987677579987,8.151667632505093e-05
27,1.5708718131744086,8.22052686734813e-05
28,1.4456110797211585,8.279843078593637e-05
29,1.3240258347138103,8.333140043270374e-05
30,1.1994925270448638,8.383249736267721e-05
31,1.0661515372378838,8.431761652886014e-05
32,0.9198932301734833,8.478724199003268e-05
33,0.7589435972151097,8.522691949278997e-05
34,0.5843852803138491,8.561069410777618e-05
35,0.40258185750301345,8.590576396840094e-05
36,0.24265602945974396,8.607600754992583e-05
37,0.32225641342876393,8.600177069525648e-05
38,0.4288265343568974,8.586981694396647e-05
39,0.5721709918203509,8.563388027466873e-05
40,0.7213789982957843,8.531774235363926e-05
41,0.8643115880721519,8.494829116196022e-05
42,0.9965128067837582,8.454945721094182e-05
43,1.1176824460318722,8.413651479363354e-05
44,1.230459770805392,8.371218328704521e-05
45,1.3395529732956568,8.326572241643708e-05
46,1.4506581484370475,8.277538807320326e-05
47,1.569194751065806,8.221350056538632e-05
48,1.6990415749479144,8.15532852547514e-05
49,1.6738955841366199,8.16847283694582e-05
50,1.5334230975156276,8.238722239824875e-05
51,1.405036903004025,8.298102822270865e-05
52,1.2832361991276773,8.350057335180848e-05
53,1.1615117642099184,8.397614428581613e-05
54,1.034111734787689,8.442613247685427e-05
55,0.8975169120917379,8.485324022713482e-05
56,0.7519009917790682,8.524428905275935e-05
57,0.6037919719899114,8.557286369690607e-05
58,0.4730662910106407,8.580413189129283e-05
59,0.44465367777830306,8.584705104605378e-05
60,0.5245299702101881,8.571970152635877e-05
61,0.6382025755977577,8.550280020707261e-05
62,0.7628671556961608,8.521717422963333e-05
63,0.8867022129100418,8.48845768522119e-05
64,1.0048789549124684,8.452239274364635e-05
65,1.1169092913718546,8.413929161766153e-05
66,1.225123981494564,8.373311769542798e-05
67,1.33341760419299,8.329175840313885e-05
68,1.4459981916526212,8.279666597364362e-05
69,1.5663033875118388,8.222767454572521e-05
70,1.6401307929314992,8.185852962679494e-05
71,1.489061782613534,8.259768210833982e-05
72,1.3533546154183091,8.320675317041848e-05
73,1.23034421667727,8.371263754868542e-05
74,1.1146843000153168,8.414727267662266e-05
75,1.0011528650622696,8.45344732964155e-05
76,0.8870900263964936,8.488345945396074e-05
77,0.7747155219881647,8.518744873603226e-05
78,0.6738355902319384,8.542623489761696e-05
79,0.5321730140887645,8.570642863763963e-05
80,0.590538841781441,8.559883031035887e-05
81,0.6817356718900874,8.54087082003005e-05
82,0.7886407767311726,8.515194338837512e-05
83,0.9005496182858759,8.484438698521653e-05
84,1.0124376008345826,8.449775502021483e-05
85,1.1231602346561662,8.41167891683113e-05
86,1.233881430990304,8.369871420541625e-05
87,1.346715805171485,8.323518751499419e-05
88,1.4636526630038396,8.271572696947843e-05
89,1.5859602325612554,8.213085629695727e-05
90,1.4361163247388675,8.284158271157588e-05
91,1.2922036064609639,8.346380045230673e-05
92,1.169244346590464,8.394724990589261e-05
93,1.0642165031101927,8.43242594456981e-05
94,0.9728060468017161,8.46249744267756e-05
95,0.8924246357325735,8.486804117932898e-05
96,0.8243997886042213,8.505795651395274e-05
97,0.5892301264407356,8.560136369495067e-05
98,0.6335601818796113,8.551247505021832e-05
99,0.7118321791161148,8.534010764983556e-05
100,0.8101957166826085,8.509577356597318e-05
101,0.9185146047507854,8.47913533818162e-05
102,1.03113804197321,8.443604454268538e-05
103,1.1457026045013077,8.403465827580962e-05
104,1.2616812418283527,8.358799471191269e-05
105,1.379184181484832,8.309490670615134e-05
106,1.4982605662199886,8.25544963378489e-05
107,1.380137493015077,8.309074172761659e-05
108,1.230390868492499,8.371245415776566e-05
109,1.1105632687653848,8.416201519391622e-05
110,1.0205596016200262,8.447108494797617e-05
111,0.9568003137088078,8.467497654112444e-05
112,0.9150929082785465,8.480153208556401e-05
113,0.6287141307906505,8.552250035559495e-05
114,0.6681509469731781,8.54387227875118e-05
115,0.7426897213532434,8.526676920509978e-05
116,0.8398214544095062,8.501617702753731e-05
117,0.9494363488187177,8.46977147562807e-05
118,1.0651665511683295,8.432099938741591e-05
119,1.1834837469305697,8.38935715408454e-05
120,1.3024024638664227,8.342169033364466e-05
121,1.4205451898420176,8.291179266769322e-05
122,1.326758178128922,8.331989396637112e-05
