Mode_Index,Frequency_THz,Cv_Contribution_eV_K
0,0.0,0.0
1,0.2131995307331324,8.61399265083269e-05
2,0.4212807530879884,8.604298494136396e-05
3,0.6196183804337899,8.589165643967487e-05
4,0.8045821908552391,8.569902761153257e-05
5,0.9741042297457525,8.547917342002266e-05
6,1.128314728343149,8.524353068180588e-05
7,1.2700377677675134,8.499732291013017e-05
8,1.4047059506449366,8.473734040092886e-05
9,1.5393117247311452,8.445241838675498e-05
10,1.6805719366471952,8.412680755832529e-05
11,1.8331978394522916,8.374481976222146e-05
12,1.999110512568715,8.329462569832148e-05
13,0.1783901254224084,8.614994288195004e-05
14,0.32428605753068596,8.609606859995713e-05
15,0.5068893287869043,8.598470301814909e-05
16,0.6868302784367736,8.582738888901877e-05
17,0.8545902554973822,8.563846205710968e-05
18,1.0069968324458265,8.54317492030266e-05
19,1.1444493299892537,8.521692754248698e-05
20,1.270467979494185,8.4996532605165e-05
21,1.3910853119376543,8.476478048551606e-05
22,1.5135506692972007,8.45088717027812e-05
23,1.6446014218604124,8.421228627711703e-05
24,1.789009766615613,8.385860726960957e-05
25,1.9136046896883832,8.353114588100686e-05
26,1.756001559812765,8.394191164124551e-05
27,1.6128332612473681,8.428632486737707e-05
28,1.4815161003389996,8.457780520611798e-05
29,1.3563982321612609,8.483350022030815e-05
30,1.2302912591431958,8.506921996567227e-05
31,1.0961553970292834,8.529545775282968e-05
32,0.948673190362366,8.551478092101062e-05
33,0.7852670993742787,8.572145605886125e-05
34,0.606777017963101,8.590318897671405e-05
35,0.4198717873218691,8.604385458919816e-05
36,0.25454121974924077,8.612571949305866e-05
37,0.3371019462978034,8.608984454811679e-05
38,0.44656277601646793,8.602688700964132e-05
39,0.5932427052152612,8.591508437237618e-05
40,0.7451791976674509,8.576628745935709e-05
41,0.8897459550670888,8.559373196862756e-05
42,1.0225793604492777,8.540874411833453e-05
43,1.1440921057645541,8.521752052307055e-05
44,1.258178809554892,8.501900603948308e-05
45,1.3710065165763519,8.480476263597034e-05
46,1.489373819566791,8.456102687762334e-05
47,1.6189375917938786,8.427220423447605e-05
48,1.7629359008945429,8.392453164896928e-05
49,1.704659001185474,8.406859394920118e-05
50,1.5583798349559224,8.441004826805938e-05
51,1.426255603310008,8.469340262521425e-05
52,1.3032131381901897,8.493562030857185e-05
53,1.1820720535670357,8.515346722949496e-05
54,1.0559257944245077,8.535835263268654e-05
55,0.9201885109760215,8.555356589485703e-05
56,0.7744164770120674,8.57338196143086e-05
57,0.6250790342777558,8.588667973813425e-05
58,0.49243650421459156,8.599529322422406e-05
59,0.46145988018002726,8.601696415661579e-05
60,0.5415068874559859,8.595809860232317e-05
61,0.6559707295741225,8.58577104441007e-05
62,0.7813219811280167,8.572597091066867e-05
63,0.9053720103559262,8.557328081578793e-05
64,1.0235302279962166,8.540732912302899e-05
65,1.1361890197385445,8.523059329437116e-05
66,1.2470119345432913,8.50392437806262e-05
67,1.3612150014463267,8.482405734629788e-05
68,1.4837123685254927,8.457312412235175e-05
69,1.617607487779526,8.427528535519655e-05
70,1.6567382642853625,8.418363995798159e-05
71,1.4998277423446125,8.453857362394412e-05
72,1.360881535871532,8.48247121155064e-05
73,1.237557946144744,8.505624068836624e-05
74,1.123811066646642,8.525089076107409e-05
75,1.0132639388695386,8.542253840770747e-05
76,0.9022405047519905,8.55774073389155e-05
77,0.7924220814100036,8.571321050959284e-05
78,0.693552793679438,8.582060046411467e-05
79,0.5453415134970909,8.595504414584594e-05
80,0.6011888358097147,8.590813274866227e-05
81,0.6912773121679087,8.582290558547314e-05
82,0.7979160498849672,8.570682903902231e-05
83,0.9100488822868594,8.556709172074958e-05
84,1.0229316862031386,8.540821996902316e-05
85,1.1363037429187086,8.523040415774955e-05
86,1.2524715260280121,8.502937117584904e-05
87,1.3744005789758218,8.47980434116549e-05
88,1.504121431879628,8.452930809311273e-05
89,1.6059077102930972,8.43022839841159e-05
90,1.4360278632383983,8.4673266567001e-05
91,1.2882456693981204,8.496364849578686e-05
92,1.1647830562369916,8.518287735661959e-05
93,1.0621311369528348,8.534880101033282e-05
94,0.9749358280107328,8.547799345098381e-05
95,0.8996125318063044,8.558085948431009e-05
96,0.8368814782514113,8.566032102928149e-05
97,0.5932363309006355,8.5915089912047e-05
98,0.6332764121174872,8.587912753888781e-05
99,0.7100545910848917,8.5803659331274e-05
100,0.8089935711734877,8.569382973014235e-05
101,0.9193707800403879,8.555466217283021e-05
102,1.0356458361278142,8.538918712460983e-05
103,1.156107129881977,8.51974771213885e-05
104,1.2809427308794095,8.497721048663539e-05
105,1.410515853141094,8.472555771928719e-05
106,1.5443345471463839,8.444130560855065e-05
107,1.3714741338526788,8.480383784307944e-05
108,1.2169368623049994,8.509287950867241e-05
109,1.0958962321438965,8.529587027478453e-05
110,1.0082056139202993,8.542997700686174e-05
111,0.949500585663609,8.551363698323294e-05
112,0.9145818391562766,8.556106315897083e-05
113,0.6202448819306504,8.589108766213515e-05
114,0.6555579204855482,8.585810669522181e-05
115,0.7302193546253246,8.57824225907772e-05
116,0.8304278162921396,8.566817499821311e-05
117,0.9450921156526498,8.551972074476596e-05
118,1.0677114654463993,8.53401647541605e-05
119,1.1951173108677142,8.513099746362647e-05
120,1.3256175173574165,8.48930818799303e-05
121,1.4576332500546811,8.462828069046029e-05
122,1.3109599493409576,8.49209908302809e-05
123,1.1559916088580833,8.519767080284848e-05
124,1.042991981393856,8.537808526971727e-05
125,0.9745610642746848,8.547852533189517e-05
126,0.946212599556245,8.551817709280032e-05
127,0.6468548925902041,8.586640307998686e-05
128,0.6864127238252612,8.58278083776144e-05
129,0.7648417008342494,8.574458829825527e-05
130,0.8685809542755245,8.56208737415394e-05
131,0.9867579343737461,8.546111209628451e-05
132,1.1125803703437065,8.52691195063867e-05
133,1.2419684331262968,8.504832685806629e-05
134,1.3719499062282896,8.48028966108416e-05
135,1.2598246529439423,8.501600851159365e-05
136,1.1149599679950628,8.526527203568077e-05
137,1.0188160257959165,8.541433174537505e-05
138,0.9741813081663819,8.54790640936474e-05
139,0.6872848028317069,8.582693197222316e-05
140,0.7327396807379264,8.577972692624456e-05
141,0.8132418487102807,8.568879752704722e-05
142,0.9167066119183889,8.555822720353494e-05
143,1.0334612605775253,8.539247375712802e-05
144,1.1568987963308905,8.519614931431738e-05
145,1.2823000090087455,8.497469557748317e-05
146,1.2364056723145056,8.505830374436986e-05
147,1.1050344267367556,8.528126722552984e-05
148,1.0362983176001201,8.538820416807855e-05
149,0.7405722980480931,8.577129076725729e-05
150,0.7869481287381478,8.571952544202872e-05
151,0.8639285581466697,8.562675368437744e-05
152,0.9617903952466185,8.549653014527262e-05
153,1.0721471127554407,8.533326850558957e-05
154,1.188397941481655,8.514260113252792e-05
155,1.223656764860118,8.508100536904922e-05
156,1.137735488054368,8.522804216906322e-05
157,0.7946091182914875,8.571067539030659e-05
158,0.8355541236387009,8.56619412873881e-05
159,0.9041966932772526,8.557483123103847e-05
160,0.9927921991847292,8.545241860678494e-05
161,1.0935966294275021,8.529952646601652e-05
162,1.1996760858519997,8.512308875853326e-05
163,0.8366632796892213,8.566058755120238e-05
164,0.8680493045092534,8.562154724206658e-05
165,0.9259621509733248,8.554579830441392e-05
166,1.0037036976760534,8.543656670949078e-05
167,0.8591108936150489,8.563280972645689e-05
168,0.8793197056733069,8.560718284865212e-05
169,0.38684477349770574,8.606340790161353e-05
170,0.5269436984799354,8.596950363957215e-05
171,0.6896013585734846,8.582459857252134e-05
172,0.8476113467343548,8.56471303746152e-05
173,0.9927208045054273,8.545252176781244e-05
174,1.1241101555495034,8.525040286595467e-05
175,1.245264179469531,8.50423954304562e-05
176,1.3624369865740338,8.482165662430103e-05
177,1.4828895552950614,8.457487862654018e-05
178,1.6125164426430012,8.428705635829217e-05
179,1.7488041785818906,8.395988300133867e-05
180,0.5028798797943347,8.598767145823088e-05
181,0.615402644671591,8.589546891952454e-05
182,0.7499075600421928,8.576112033925482e-05
183,0.8833876345581663,8.560195338408118e-05
184,1.0080816839449873,8.543015879654911e-05
185,1.123867903741609,8.525079805409087e-05
186,1.234799022421741,8.50611772172152e-05
187,1.346855757115763,8.48521122920954e-05
188,1.465344087731972,8.461206986323738e-05
189,1.5893649610475464,8.434014134450631e-05
190,1.6630902176416316,8.416856831408967e-05
191,1.5617679247478429,8.440246790779767e-05
192,1.4315342717526056,8.46825421204056e-05
193,1.3099017725285689,8.492299408029928e-05
194,1.1952809835830207,8.513071402498116e-05
195,1.0813845146722167,8.531881721112014e-05
196,0.9625865743747882,8.549541445616132e-05
197,0.8370587350002656,8.566010446592638e-05
198,0.709738892931324,8.580398713382621e-05
199,0.5964797817943587,8.591226351930149e-05
200,0.5839882086252026,8.592306485279971e-05
201,0.6725761919151392,8.584156607263018e-05
202,0.7833292101660634,8.572367661389046e-05
203,0.8978194637286963,8.558320920224515e-05
204,1.009728567411591,8.542774123888778e-05
205,1.1191440931982395,8.525848747392982e-05
206,1.2293091356344479,8.507096848806134e-05
207,1.3439258669247218,8.485780149247504e-05
208,1.4628704320557275,8.461727924812344e-05
209,1.5602791793833999,8.440580068699464e-05
210,1.5004012750073978,8.453733743633307e-05
211,1.368106046813161,8.48104920343517e-05
212,1.243664650646385,8.504527603908112e-05
213,1.1333307959042929,8.523529945902997e-05
214,1.032900992206007,8.539331557137163e-05
215,0.9377041595872833,8.552985391800059e-05
216,0.8469985125090773,8.56478882149388e-05
217,0.7666930913999084,8.574251637401468e-05
218,0.6312057214782769,8.588104446765159e-05
219,0.7036835999326396,8.581024667171529e-05
220,0.8003901577204049,8.570394104979321e-05
221,0.9064340046587801,8.557187818682705e-05
222,1.0160396741291802,8.541844101946325e-05
223,1.1283110292639615,8.524353673876694e-05
224,1.2442432091039635,8.504423452084218e-05
225,1.3631197093953866,8.48203144389832e-05
226,1.4690878154512739,8.460416976945162e-05
227,1.4394783334919536,8.46661252961547e-05
228,1.3029349421933276,8.49361441115564e-05
229,1.175360832436598,8.516493362251392e-05
230,1.0716039591107278,8.533411446477664e-05
231,0.989922644950924,8.54565592144314e-05
232,0.9260279184113037,8.554570954894353e-05
233,0.8778335368682376,8.560908744589297e-05
234,0.6582337927029072,8.585553376057821e-05
235,0.7252225322390544,8.578773987725305e-05
236,0.8186992094793191,8.568229498061446e-05
237,0.9255797794718422,8.554631420552368e-05
238,1.0396262382291852,8.538318127092682e-05
239,1.158253751912142,8.519387469015664e-05
240,1.2792714271558028,8.498030371924554e-05
241,1.391599695620769,8.476374887534057e-05
242,1.3848001167588848,8.477735602134941e-05
243,1.243754184532861,8.504511489127675e-05
244,1.1156863463806859,8.526409598918202e-05
245,1.0220602988840755,8.540951599587809e-05
246,0.962839838749815,8.549505936586548e-05
247,0.9327649660918219,8.553658485902513e-05
248,0.6846841424658049,8.582954227734855e-05
249,0.7547342300379586,8.575581246883334e-05
250,0.8511131611683265,8.564278961695225e-05
251,0.9618542512337308,8.54964406970215e-05
252,1.0803045520945975,8.532051298775048e-05
253,1.2022346955720775,8.5118637198168e-05
254,1.3194223496046018,8.490491439391776e-05
255,1.3493415832113507,8.484727601090807e-05
256,1.195641613882657,8.513008937395639e-05
257,1.0739956730687468,8.533038624519079e-05
258,0.996101354013609,8.544762910006284e-05
259,0.9616080480860643,8.549678554162979e-05
260,0.724374316288156,8.57886389065163e-05
261,0.799117090858783,8.570542818387172e-05
262,0.8974019750073303,8.558375563669874e-05
263,1.008937428243004,8.542890308115628e-05
264,1.1271963239580403,8.52453611028927e-05
265,1.2455361455053007,8.504190528727135e-05
266,1.303285457400556,8.493548412423804e-05
267,1.1648203034274784,8.518281444859064e-05
268,1.060603432527337,8.535115761549392e-05
269,1.0054873453725799,8.543395934072092e-05
270,0.7766190380258555,8.573132368711838e-05
271,0.8515208015409689,8.56422831708927e-05
272,0.9467477952946483,8.551743913846821e-05
273,1.0540554115811798,8.536122090748824e-05
274,1.167107924641447,8.517894705966075e-05
275,1.2606819964308271,8.501444555423309e-05
276,1.1609957611252577,8.518926363511062e-05
277,1.0869527669661643,8.531004759668047e-05
278,0.8298108553383428,8.566892268750247e-05
279,0.8990269183284089,8.558162740584687e-05
280,0.9866319011658611,8.546129311696568e-05
281,1.086120276637728,8.531136150636561e-05
282,1.1918876956315039,8.513658261023278e-05
283,1.199083382976319,8.512411865095036e-05
284,0.8714187071235308,8.561727197406578e-05
285,0.9311070078285033,8.553883643306033e-05
286,1.0086278284293908,8.542935750700617e-05
287,1.0982413479219022,8.52921340058964e-05
288,0.893717338812764,8.558856747187642e-05
289,0.9423109323601514,8.552354452459145e-05
290,0.6730520254062481,8.58410975582295e-05
291,0.7657297897138856,8.574359503976239e-05
292,0.8715973595020812,8.561704483570782e-05
293,0.9781986335779304,8.54733542640318e-05
