Mode_Index,Frequency_THz,Cv_Contribution_eV_K
0,0.0,0.0
1,0.2347182861716365,8.580976142261122e-05
2,0.44434062016439624,8.48788697950233e-05
3,0.6307010075720396,8.35891181809435e-05
4,0.8016912855083532,8.204415070932785e-05
5,0.9606005837681223,8.031937743434992e-05
6,1.108193041679613,7.848805668651758e-05
7,1.2444900730629536,7.661834834957307e-05
8,1.3689486036917478,7.477597252380152e-05
9,1.4798390285219454,7.303708763054492e-05
10,1.5733515597103251,7.150690233538426e-05
11,1.6430616805465688,7.03320002191781e-05
12,1.6809447284534982,6.968225977724515e-05
13,0.2392756970389047,8.579554332406808e-05
14,0.3895463528989378,8.517635444595803e-05
15,0.5566904095607674,8.415194129936135e-05
16,0.7147907011222634,8.287113307221724e-05
17,0.8628060574316357,8.141254785090009e-05
18,1.0020619580972105,7.982636318002882e-05
19,1.1339121445071785,7.8147835339405e-05
20,1.2592213294997543,7.640672831888575e-05
21,1.3775640876148696,7.464402070647306e-05
22,1.4862339398663693,7.293422587619011e-05
23,1.5794542344088074,7.140516709508345e-05
24,1.6485669884929177,7.02380533546336e-05
25,1.6618371127887468,7.001093064356609e-05
26,1.611588297169823,7.086588102222655e-05
27,1.5306768396613057,7.2212025242482e-05
28,1.430224631403371,7.382576843017811e-05
29,1.3189542967211956,7.553063844468563e-05
30,1.2013368119789334,7.722781393072426e-05
31,1.0781686478766106,7.887751545705639e-05
32,0.9481240918030639,8.046434651584006e-05
33,0.8091477402696773,8.196926973280859e-05
34,0.6592689982048948,8.335444492104155e-05
35,0.4976946849596745,8.455307508149435e-05
36,0.33426955649391443,8.54378733696232e-05
37,0.42620032166488203,8.498154350697221e-05
38,0.5253762172552855,8.437016424644226e-05
39,0.6459770267100275,8.346482700197745e-05
40,0.7707741298774302,8.234807654357807e-05
41,0.8954668710106191,8.105856426868455e-05
42,1.0197369072783373,7.961100452364222e-05
43,1.1438689832667348,7.80145107180244e-05
44,1.2671605577034806,7.629193907592266e-05
45,1.3868839158766728,7.450066559808967e-05
46,1.4976158572384834,7.2750483087786e-05
47,1.591147773021467,7.120961526097055e-05
48,1.6182942731899561,7.07525916031347e-05
49,1.5541711642408023,7.182519943575082e-05
50,1.4596455500875247,7.336010831772235e-05
51,1.3510894718161086,7.504773502993075e-05
52,1.2403030315045995,7.667816899476569e-05
53,1.1327197049031072,7.816374243211674e-05
54,1.0283794547037568,7.950458719103998e-05
55,0.9243442577387604,8.073624662628467e-05
56,0.8171907303343272,8.188781447163742e-05
57,0.7053946174300412,8.295542797693596e-05
58,0.5931256403884194,8.388306815271041e-05
59,0.544163123773086,8.424067562501792e-05
60,0.6045317217780785,8.37956178009735e-05
61,0.6915217482182421,8.307802930954078e-05
62,0.7946785389720302,8.211401700492558e-05
63,0.9086383365896201,8.091262799732341e-05
64,1.0302587214168535,7.948135123038066e-05
65,1.1564902990680346,7.784422988165722e-05
66,1.283263780997625,7.605753788843133e-05
67,1.4049772297679721,7.422055305870523e-05
68,1.5143408492389456,7.247895871945573e-05
69,1.55576242321395,7.179887720866026e-05
70,1.4818064065946366,7.300547128571703e-05
71,1.3772563839732483,7.464874283732217e-05
72,1.2645045204892145,7.633039867260395e-05
73,1.15736514737049,7.783237418614389e-05
74,1.062160233341221,7.90817138364889e-05
75,0.9789815847021601,8.01029330477506e-05
76,0.9043121246969134,8.096076143943365e-05
77,0.8340885583959444,8.171438144672285e-05
78,0.7666444275478888,8.23878676083197e-05
79,0.6005875633952781,8.38260336383156e-05
80,0.6378515590524585,8.353128142745453e-05
81,0.7110288545676199,8.290500319655032e-05
82,0.8105567128794592,8.195505160069278e-05
83,0.9272322791980774,8.070353516446693e-05
84,1.0533850635341173,7.919261537541746e-05
85,1.1823967288551684,7.749028895526907e-05
86,1.3080703772350302,7.569238328796549e-05
87,1.4241775982279234,7.392073404667518e-05
88,1.4818898916383452,7.300412908929728e-05
89,1.4041941549803516,7.423272519794085e-05
90,1.297279593311703,7.585182491477324e-05
91,1.1870066279085838,7.742669047212793e-05
92,1.0873608574289857,7.875917176888031e-05
93,1.0052654725593737,7.97875582442314e-05
94,0.941914766422286,8.053590396796458e-05
95,0.8947034233697356,8.106696731065887e-05
96,0.8597225559824804,8.144538145745489e-05
97,0.6250444349480573,8.36344425962301e-05
98,0.6608181037181251,8.33414457626862e-05
99,0.7388101295843763,8.265106318173501e-05
100,0.8447204049409871,8.1603671683002e-05
101,0.9649985724711492,8.026789917374598e-05
102,1.0896815193682952,7.872916974739085e-05
103,1.2117373642156037,7.708236711156668e-05
104,1.3259261819765844,7.542654489272047e-05
105,1.4027912431499574,7.425452109233975e-05
106,1.3376004598171858,7.525140173603631e-05
107,1.2285292226189268,7.684559827765211e-05
108,1.1287331742223428,7.821682909343125e-05
109,1.0409835618768348,7.934809063799625e-05
110,0.9721268075637578,8.018404878108267e-05
111,0.9252596439193062,8.07258877420865e-05
112,0.9003185386775217,8.100502042148265e-05
113,0.6588797777887461,8.33577066095103e-05
114,0.706999952066356,8.294109782854892e-05
115,0.7920496032980933,8.21400684957317e-05
116,0.8968647544997411,8.104316231272026e-05
117,1.0084434991531752,7.974896208741735e-05
118,1.118825058202135,7.834814495357111e-05
119,1.2234669939172433,7.691722792987152e-05
120,1.3198562048653855,7.551719378432205e-05
121,1.2675785194333375,7.628588172689838e-05
122,1.1744151577971425,7.759996465678804e-05
123,1.0927229633279638,7.868977324192248e-05
124,1.021503554998772,7.958931065665767e-05
125,0.9667268407728324,8.024761637075225e-05
126,0.9334866584784555,8.0632399382003e-05
127,0.7212280910801534,8.281279777059354e-05
128,0.7744953500638353,8.231205811876496e-05
129,0.85192840355727,8.152792070931443e-05
130,0.9400852865584876,8.055691202973611e-05
131,1.0306194333629757,7.947688733061209e-05
132,1.1194184686806927,7.834030546800797e-05
133,1.2050989696814907,7.717530884215399e-05
134,1.202400630834055,7.721297947580137e-05
135,1.133594860215448,7.815206915395254e-05
136,1.0755012630740568,7.89117077927279e-05
137,1.0248826326420402,7.954773186126417e-05
138,0.9864965936811322,8.001346369400864e-05
139,0.7899777272728669,8.216054591642387e-05
140,0.830017318292494,8.175645122733568e-05
141,0.884956889246347,8.11737054242898e-05
142,0.9480605511018938,8.046508076511036e-05
143,1.016076518498506,7.965585585422256e-05
144,1.0882775736673909,7.874732627061927e-05
145,1.1415445406017521,7.804571546732886e-05
146,1.1119720470469812,7.843844581773112e-05
