Mode_Index,Frequency_THz,Cv_Contribution_eV_K
147,1.0718892454603048,8.429785191072882e-05
148,1.0440188637289396,8.439291374231493e-05
149,0.8287772479111387,8.504617356177247e-05
150,0.8447369758353518,8.5002702698266e-05
151,0.87600222274372,8.491522065427447e-05
152,0.9216150305774342,8.478209884505877e-05
153,0.9815341207512998,8.459737348840465e-05
154,1.0558632393699003,8.435280461325478e-05
155,1.0844632545237847,8.425418710431266e-05
156,1.0734252205315753,8.429254390157723e-05
157,0.8191598640451956,8.507198149141448e-05
158,0.8136891140482597,8.508653179477432e-05
159,0.8320758818025055,8.503725459440948e-05
160,0.8763645830575878,8.491418875748082e-05
161,0.9457022999481248,8.470918028308855e-05
162,1.0366480255734771,8.441765693383426e-05
163,0.7733177252384867,8.51909787493729e-05
164,0.7640999429881653,8.521410215726693e-05
165,0.7916486931105294,8.51441933696151e-05
166,0.8545828533601338,8.49754846904287e-05
167,0.7303071842806699,8.529656319087446e-05
168,0.7397244519732825,8.527394849960217e-05
169,0.48443666232825333,8.578621923983001e-05
170,0.6116532933715296,8.55571934293333e-05
171,0.7432751949339441,8.526534838974387e-05
172,0.870231143549451,8.49315995016297e-05
173,0.9923050149222338,8.456298778212296e-05
174,1.1113839494787339,8.415908341029314e-05
175,1.229278661760029,8.371682454302934e-05
176,1.3461681915278019,8.323752724658969e-05
177,1.4588501648242111,8.273783242057127e-05
178,1.5592435739250403,8.22621854149101e-05
179,1.632698927131418,8.1896367554761e-05
180,0.5907786258919427,8.559836554166766e-05
181,0.6818776756598919,8.540839132904169e-05
182,0.7854375974493196,8.516016499714322e-05
183,0.8943343729778349,8.486249994058681e-05
184,1.0070854817491286,8.451521866962681e-05
185,1.123508807377314,8.411553087558312e-05
186,1.2427441871048448,8.366366497485739e-05
187,1.3617817802099472,8.317047473510808e-05
188,1.4737339762077684,8.266911052048136e-05
189,1.5629962450380597,8.224385827868764e-05
190,1.5691079654668874,8.221392634176162e-05
191,1.4865008906115722,8.260966226236113e-05
192,1.3782563306074531,8.309895792460692e-05
193,1.2641974194082077,8.357786046897903e-05
194,1.1541694289540594,8.40034139079652e-05
195,1.0514757911804444,8.436771211183994e-05
196,0.9551400214382487,8.46801178371227e-05
197,0.8624759218557154,8.495344493204833e-05
198,0.7716460198078037,8.519519235378631e-05
199,0.6847386659253643,8.54019934763001e-05
200,0.6436850713886485,8.549128532311407e-05
201,0.7128755600892192,8.533767748726663e-05
202,0.8042270001532476,8.511147453877471e-05
203,0.9099106350511766,8.48168785036829e-05
204,1.024923699869471,8.445667082626512e-05
205,1.1451535906124353,8.403667678977001e-05
206,1.266262815758236,8.356952782290253e-05
207,1.3822135597491096,8.308166238769291e-05
208,1.4793732373894355,8.264290859798797e-05
209,1.49472158926596,8.25711391377292e-05
210,1.4044352078740598,8.298370051700003e-05
211,1.2934431022929747,8.345869900699028e-05
212,1.1827679413669712,8.389628444038898e-05
213,1.0828631638836899,8.425977038229606e-05
214,0.9974115402642983,8.454656016170462e-05
215,0.925668099642722,8.476995554710614e-05
216,0.8649947457048093,8.494637044402341e-05
217,0.8134035152775296,8.508728879260812e-05
218,0.6672077618353424,8.544078473188441e-05
219,0.7345274460911405,8.528646356498688e-05
220,0.8297160465795879,8.504363869599627e-05
221,0.9409542637942475,8.472369671159966e-05
222,1.0592971193121878,8.434109602318207e-05
223,1.1780638646041506,8.391407463838354e-05
224,1.2914691076718343,8.346682132830535e-05
225,1.3892953484955208,8.305059765992617e-05
226,1.413293493962869,8.29442532824279e-05
227,1.3243252400166985,8.333014063908962e-05
228,1.2185165572391372,8.37589237799908e-05
229,1.1172257934170398,8.413815510358716e-05
230,1.0302255298126266,8.44390807308692e-05
231,0.9617622068371826,8.465956046470526e-05
232,0.9124968589496557,8.480923032080887e-05
233,0.8809736352475509,8.490102760080557e-05
