Mode_Index,Frequency_THz,Cv_QPA_eV_K
0,0.0,0.0
1,0.1973420552443624,8.593756098943549e-05
2,0.3905465291937256,8.525449181394166e-05
3,0.5759340057765019,8.419003865434363e-05
4,0.7506385513746866,8.284631887801561e-05
5,0.9128578467112944,8.132805518883761e-05
6,1.0620749528705993,7.971199949861141e-05
7,1.199282150470662,7.8055018145198e-05
8,1.32711768638621,7.642073401807456e-05
9,1.4497198716376565,7.475183645460257e-05
10,1.5720167197223311,7.292519725214091e-05
11,1.6976174978974132,7.09189360726819e-05
12,1.8168244500056288,6.86372877339418e-05
13,0.16177048364920174,8.60079036161509e-05
14,0.29754111355967455,8.56255117586797e-05
15,0.46885674526164345,8.483284107251496e-05
16,0.6391955426510882,8.371224470111256e-05
17,0.8000752346514101,8.237939657530943e-05
18,0.9483772855132958,8.092870664451778e-05
19,1.083455275021292,7.943450018002697e-05
20,1.2066307398791645,7.794423696185197e-05
21,1.3210172858527094,7.647647212741441e-05
22,1.4312077910107983,7.498322777544543e-05
23,1.5426007486878932,7.334596292210805e-05
24,1.6599108541463081,7.147153227036245e-05
25,1.7812216754472552,6.920841737346963e-05
26,1.6555534480439105,7.154881375763024e-05
27,1.5305997798618047,7.345275567872482e-05
28,1.41232281178467,7.515646173435116e-05
29,1.2945501135714819,7.676526030144572e-05
30,1.1715519651455675,7.83375626100279e-05
31,1.0388283125346698,7.991204556103539e-05
32,0.8935354189832322,8.145799095861724e-05
33,0.7347053378682179,8.29302004888925e-05
34,0.5636634755866788,8.423248614871833e-05
35,0.38649021989295146,8.524543019437639e-05
36,0.2315225661636565,8.583463093939945e-05
37,0.30839011254146625,8.557376579145565e-05
38,0.41234960316059766,8.511484146972203e-05
39,0.552709634241055,8.429903606150838e-05
40,0.6995137989926511,8.322007786107793e-05
41,0.8410726307819453,8.197357894172546e-05
42,0.9728341169590293,8.064638648075829e-05
43,1.0938020569195936,7.929656273038495e-05
44,1.2053633051926689,7.795610795744631e-05
45,1.3106996294681488,7.659914601614292e-05
46,1.4142324298228792,7.517929605606197e-05
47,1.5209102066559288,7.364601176864519e-05
48,1.6350306138927904,7.179430043004865e-05
49,1.6445894613664391,7.155650168258267e-05
50,1.5102245200626525,7.363393556744484e-05
51,1.3857207456624108,7.542488021121553e-05
52,1.2652287630155012,7.703989907514655e-05
53,1.1429540034087589,7.858921363725833e-05
54,1.0142984114630134,8.009737231694949e-05
55,0.8767842999481571,8.155082287070626e-05
56,0.7311844135410742,8.289512745889833e-05
57,0.5840928475890175,8.404333935310435e-05
58,0.4550461839368253,8.486781789701833e-05
59,0.4290680106027542,8.501762632583949e-05
60,0.5088695285409659,8.456200620975167e-05
61,0.6219040532729452,8.380174258280484e-05
62,0.7460297850270013,8.281355433873626e-05
63,0.8697641909041666,8.168396237021605e-05
64,0.9880547070458316,8.047602498408363e-05
65,1.0995803315088397,7.922670708686857e-05
66,1.2053796204841951,7.794461755329358e-05
67,1.3079989553402331,7.662818445746484e-05
68,1.4108190022457086,7.52401567585161e-05
69,1.5174605387024414,7.371568682418285e-05
70,1.6251604561673552,7.174651096447123e-05
71,1.4794672370044597,7.397456316008457e-05
72,1.3467252869863746,7.58731913788917e-05
73,1.2239714466502192,7.750108640257584e-05
74,1.106512350838308,7.896869748204504e-05
75,0.9901884781101166,8.029802902859758e-05
76,0.8732712724118248,8.151757007072012e-05
77,0.7584738677935333,8.260622610669244e-05
78,0.6556596508927781,8.348024743442774e-05
79,0.5200686246299504,8.448350119840091e-05
80,0.5807837882531035,8.408451790426254e-05
81,0.6730269690069375,8.340440442856367e-05
82,0.7802131565972426,8.250652977502208e-05
83,0.891967994576897,8.145417211217737e-05
84,1.0030152008725202,8.030100744145872e-05
85,1.111388498922782,7.908319838804128e-05
86,1.2171452604241038,7.77816068036339e-05
87,1.3214976463470198,7.641995154289418e-05
88,1.4262546377169685,7.498987389657762e-05
89,1.5335254099524842,7.34340390797704e-05
90,1.4364895755480265,7.455654121080871e-05
91,1.2959254646995355,7.652962011259226e-05
92,1.1733065034030024,7.812296799546695e-05
93,1.0660692003379344,7.941478352478438e-05
94,0.9708214414796749,8.047366243944468e-05
95,0.8858426515990251,8.13612573990061e-05
96,0.8129799024331084,8.207734104361098e-05
97,0.5854859596129456,8.404821565660707e-05
98,0.6336351198254112,8.370463163864731e-05
99,0.7132319560715947,8.307820197643156e-05
100,0.8111019713482942,8.221930810987349e-05
101,0.9176251036893391,8.119270224019644e-05
102,1.0270373327404967,8.002013121878087e-05
103,1.1363501588663119,7.874757798157094e-05
104,1.244304907904977,7.739265412689495e-05
105,1.3506595866753799,7.598848949194479e-05
106,1.455856903272859,7.45274195962171e-05
107,1.3881462782951324,7.521003057558756e-05
108,1.2424676396348833,7.720971716130334e-05
109,1.1235571225208534,7.872258367795171e-05
110,1.031420024743633,7.979770192072693e-05
111,0.9631601099023627,8.054392807940997e-05
112,0.9154166682666015,8.10438431633696e-05
113,0.635918413934787,8.368717476371737e-05
114,0.6788901914329742,8.335622940072364e-05
115,0.7533376344306363,8.273679174127831e-05
116,0.8478371551309939,8.1871187334021e-05
117,0.9530732517402165,8.080024016170599e-05
118,1.0627495506729523,7.958297941834277e-05
119,1.1729598152355356,7.824357628854883e-05
120,1.281370412679106,7.685086523085765e-05
121,1.386696919641076,7.543974597677802e-05
122,1.3409864955554107,7.58347980279011e-05
123,1.1960338079497628,7.77790266240894e-05
124,1.086362809194942,7.914262906970935e-05
125,1.0138431832849217,7.998500404995059e-05
126,0.9749530815206485,8.041566153369696e-05
127,0.6837896428250609,8.331261064952997e-05
128,0.7268005979040396,8.295776538835831e-05
129,0.7998332175970567,8.230919097938132e-05
130,0.8925999772108426,8.140802432893323e-05
131,0.9962622711202308,8.030108917332065e-05
132,1.1043967796192304,7.905521471054818e-05
133,1.2125851889636519,7.7707270323872e-05
134,1.3178183612599503,7.632338775531492e-05
135,1.3011094805143772,7.633116183368499e-05
136,1.1661804097401531,7.813723451521108e-05
137,1.073465904673058,7.927505013281831e-05
138,1.0245824735813411,7.986045616957038e-05
139,0.7361519488713365,8.287378658966777e-05
140,0.7797109984010813,8.248493397279304e-05
141,0.8504283214270756,8.18061198454009e-05
142,0.9394505860355787,8.088880306974142e-05
143,1.0388190727944486,7.97866028724392e-05
144,1.1422742878200556,7.855541404996445e-05
145,1.2450799943876938,7.725254989036471e-05
146,1.2862013050555117,7.648934763392831e-05
147,1.163288786604474,7.812681239706533e-05
148,1.096252384937519,7.89819961858573e-05
149,0.7907637849424308,8.237229422598506e-05
150,0.8316262084502375,8.198032828962125e-05
151,0.8968875962580186,8.131984554628488e-05
152,0.9793286195090929,8.043316842284859e-05
153,1.071803892415029,7.938544445995632e-05
154,1.1680767103293441,7.820976835710557e-05
155,1.2630717260450153,7.699120545332611e-05
156,1.1977116478485723,7.765110002456489e-05
157,0.8394883391347413,8.189071706362795e-05
158,0.8739070142855264,8.15368123834407e-05
159,0.9312033104155539,8.094219182759003e-05
160,1.0053366807090822,8.013524884744771e-05
161,1.0894660230978839,7.915673824391367e-05
162,1.177138250012877,7.809208199699135e-05
163,0.8747426146607056,8.152099237291886e-05
164,0.9006368334439858,8.125575994026464e-05
165,0.9490134349828067,8.074641759318145e-05
166,1.0142611330781577,8.002807493169105e-05
167,0.8927887034606709,8.133096297775478e-05
168,0.9096507222967122,8.11513943199184e-05
169,0.3548276334381678,8.537883532172215e-05
170,0.48860535968786656,8.46842330976209e-05
171,0.6455742254434298,8.362115287664954e-05
172,0.7998096421344915,8.232647081666358e-05
173,0.9433884256488284,8.09271954721346e-05
174,1.0745987631917884,7.947276241489478e-05
175,1.1948451266305176,7.80457373614433e-05
176,1.3076033883024187,7.659663432757024e-05
177,1.4176033818105274,7.512069604419404e-05
178,1.5292630936764708,7.351875327202705e-05
179,1.6378381723424582,7.173833002058774e-05
180,0.46827080153724093,8.479585964121634e-05
181,0.5794068404826607,8.408351460179934e-05
182,0.7122936932778389,8.307136531951844e-05
183,0.8451101176233747,8.188869944535489e-05
184,0.9702419097896198,8.063064477085127e-05
185,1.0862794471780044,7.934508346132292e-05
186,1.1948182867409145,7.805796178179796e-05
187,1.2990147402900263,7.67389602791732e-05
188,1.4021734265791865,7.536839323919689e-05
189,1.503829635137949,7.395453162161621e-05
190,1.570720258993934,7.283049713965073e-05
191,1.5049722172279276,7.378625621169005e-05
192,1.3925896481203224,7.54094148518592e-05
193,1.2793128104649507,7.690558600802997e-05
194,1.1666292096500934,7.831640848377883e-05
195,1.0508476795130248,7.968423361804249e-05
196,0.9289164109692523,8.099746994688357e-05
197,0.8008107117659748,8.225114376911302e-05
198,0.6720983537083669,8.336293141604139e-05
199,0.5583056955190541,8.421356444834935e-05
200,0.5566263554257509,8.423661649030959e-05
201,0.6482342167031023,8.357174706585887e-05
202,0.760126449962029,8.26529064527377e-05
203,0.8752764696778681,8.15955316781341e-05
204,0.9873486466985536,8.04496209273526e-05
205,1.0949005381297712,7.924301660823341e-05
206,1.198802233222868,7.799505206927808e-05
207,1.3007019512318854,7.671863466458259e-05
208,1.4006617267747663,7.538063040288568e-05
209,1.485682137423739,7.420609316220022e-05
210,1.4652462817673289,7.43607286192318e-05
211,1.3540092157203727,7.588259122156094e-05
212,1.2374435554392558,7.740085303684e-05
213,1.1276681634558525,7.874386381534571e-05
214,1.0231249123998278,7.99362249033867e-05
215,0.9215020892960131,8.101654744051307e-05
216,0.8236657413376653,8.198844184552931e-05
217,0.7361517298741348,8.279686261248188e-05
218,0.6208362275329765,8.378285175384429e-05
219,0.6986463727218117,8.316966822272646e-05
220,0.7965998144732009,8.232716777641726e-05
221,0.9016354497020215,8.132499344461148e-05
222,1.0080331997788985,8.021163035867914e-05
223,1.1135964762975936,7.901266035899846e-05
224,1.217719056647475,7.774442101917278e-05
225,1.3195161122379155,7.641696690196695e-05
226,1.4114559802758533,7.517758543247957e-05
227,1.421845407741156,7.496293255551006e-05
228,1.3102772696505944,7.642242953104983e-05
229,1.1908941373175597,7.793593588974015e-05
230,1.0873162525054798,7.919349273833714e-05
231,1.0000680784983256,8.015994495882124e-05
232,0.9268734841140898,8.093847637642276e-05
233,0.8671935893365916,8.154527676892008e-05
234,0.6704282549468344,8.340335172284775e-05
235,0.7415939869982288,8.281133210110042e-05
236,0.833153342623574,8.198253120975724e-05
237,0.9345159112672616,8.09748320988286e-05
238,1.0398844768328033,7.983290191452338e-05
239,1.145998370885577,7.858652677775137e-05
240,1.2504558280371334,7.727218249639415e-05
241,1.3476358767144,7.600432686793764e-05
242,1.3816233955539263,7.545372504443237e-05
243,1.2689421823815255,7.689639908539462e-05
244,1.1493784145993495,7.841421465599307e-05
245,1.0560338307097379,7.95184864410874e-05
246,0.9903360058296861,8.025130565576346e-05
247,0.9486619793290196,8.06944983173152e-05
248,0.7174815993169547,8.302405619928779e-05
249,0.7873733312221407,8.240253673718808e-05
250,0.8767777004292868,8.154431496648744e-05
251,0.9767093233725943,8.050443871863888e-05
252,1.0812794351675195,7.931014317393508e-05
253,1.186359800893096,7.803781155194412e-05
254,1.2870106577566311,7.674037305989557e-05
255,1.3499647290853911,7.584795473874269e-05
256,1.2350698850362902,7.728423558336088e-05
257,1.121657176169381,7.871022536551261e-05
258,1.043939262702462,7.963836686684304e-05
259,1.0022554279601177,8.011266462860848e-05
260,0.7690799818490668,8.256398208582219e-05
261,0.8386532669948181,8.190431291283037e-05
262,0.9256156401044646,8.1023035541324e-05
263,1.0225336471707482,7.996280830578616e-05
264,1.1237655634526373,7.87705583800324e-05
265,1.224373270864621,7.751128180421893e-05
266,1.3062045860118103,7.640585479424236e-05
267,1.2148406839565826,7.748782861478457e-05
268,1.1173468207244996,7.873058773752881e-05
269,1.0613404009237186,7.941594156477317e-05
270,0.8231984383923511,8.205567588862716e-05
271,0.8897580319033255,8.137475458919715e-05
272,0.9715605667438453,8.050114387481421e-05
273,1.0627319411334286,7.946040467200934e-05
274,1.1580256491378433,7.831295225624745e-05
275,1.2506956899744024,7.712534698540667e-05
276,1.2175203680939837,7.739752561956558e-05
277,1.1469318618958293,7.833773486362312e-05
278,0.8718338763207562,8.155435998021888e-05
279,0.9320223787301745,8.091426246181338e-05
280,1.0062482336428236,8.009404996262554e-05
281,1.0898497424825795,7.912280707637636e-05
282,1.178151797232744,7.804406127274483e-05
283,1.2572185994536387,7.683555572317128e-05
284,0.9072936266078301,8.116491050661142e-05
285,0.9591117220614159,8.060940231387372e-05
