Mode_Index,Frequency_THz,Cv_QPA_eV_K
0,0.0,0.0
1,0.22861285634193443,8.616215761559948e-05
2,0.45117577636310435,8.612744001581659e-05
3,0.662171002858357,8.606819269413043e-05
4,0.8572556220561026,8.597568297768065e-05
5,1.034122563371707,8.58550857272778e-05
6,1.1934823185035288,8.567697062142626e-05
7,1.3396730775044468,8.537734397746682e-05
8,1.4800967973001717,8.506795805184102e-05
9,1.623037505888496,8.45287132977466e-05
10,1.7745389694713514,8.396381233676648e-05
11,1.9352680488518421,8.361882283030091e-05
12,2.0890880752794625,8.35276186265895e-05
13,0.19453339751150275,8.616464075580663e-05
14,0.3503481666352646,8.614542796604542e-05
15,0.5440170397480053,8.610368528866579e-05
16,0.7334277919090325,8.603942009573175e-05
17,0.9080745257473786,8.595441149501262e-05
18,1.0647197117289782,8.583044515434703e-05
19,1.2046695378140402,8.563576519844243e-05
20,1.3332343706985579,8.538259268642152e-05
21,1.4585279812658674,8.501796452894589e-05
22,1.5891822183869586,8.456796507602069e-05
23,1.7317458101334018,8.390524940628011e-05
24,1.8886750954870126,8.351249255738317e-05
25,1.9983242394033578,8.380200864211102e-05
26,1.8374150316413749,8.384041146692429e-05
27,1.6855213211519728,8.433391421635307e-05
28,1.5465005127091773,8.491443773492567e-05
29,1.4165477653237082,8.526919975280218e-05
30,1.2881544505382618,8.553046439148844e-05
31,1.1526719432776067,8.574927789145397e-05
32,1.0028747826042588,8.589567065636098e-05
33,0.8348269251276559,8.599517806680317e-05
34,0.648950838413249,8.607144862725936e-05
35,0.4524772520637583,8.612498871962278e-05
36,0.2769536128453171,8.615550001813393e-05
37,0.36517673661131433,8.614171151871924e-05
38,0.48014674412876934,8.611801064964479e-05
39,0.6331155908221412,8.60760831756321e-05
40,0.7901871980962877,8.601391215273077e-05
41,0.9378341444532503,8.593083209213169e-05
42,1.0718484085300766,8.580543030743885e-05
43,1.193896923178171,8.563880581921062e-05
44,1.3100095018039135,8.539731416557345e-05
45,1.4286773159057855,8.498420076539348e-05
46,1.5582166073969916,8.452030260810749e-05
47,1.704199953766213,8.368883385786834e-05
48,1.8680040673937315,8.330669802354405e-05
49,1.7573594315900387,8.430579805214184e-05
50,1.602185365836174,8.467753280465756e-05
51,1.464524950184951,8.519212857263813e-05
52,1.3400966082249175,8.547076319218986e-05
53,1.2206051345066267,8.56810266912447e-05
54,1.0971403084551694,8.582665928733345e-05
55,0.96322094528781,8.592527453110469e-05
56,0.8172844894662322,8.60042447593093e-05
57,0.6656719947795826,8.606429892507929e-05
58,0.5292895061044786,8.610490305663366e-05
59,0.4935158359020162,8.611353555286443e-05
60,0.5739649798135301,8.60912223771424e-05
61,0.6898782464758695,8.605010710602899e-05
62,0.8164278766596913,8.599687421967362e-05
63,0.9407663990501262,8.591984472724085e-05
64,1.058757654560746,8.58109419951086e-05
65,1.1724121357017063,8.566734866145688e-05
66,1.2877560620016162,8.53671486747744e-05
67,1.4121879459549085,8.503060635676069e-05
68,1.5515470383884005,8.452223084770606e-05
69,1.708001842272144,8.386960298325373e-05
70,1.6856243071325487,8.461104254267538e-05
71,1.5179617316238727,8.514089054219779e-05
72,1.3733094585226073,8.54250187477546e-05
73,1.24991889941971,8.563525878174095e-05
74,1.1403839622257383,8.579285438038078e-05
75,1.036062125457529,8.58835498959806e-05
76,0.9312670094758924,8.595046322087804e-05
77,0.8265767115073817,8.599988858498988e-05
78,0.7315184040088711,8.603716783504784e-05
79,0.5707615563879945,8.609145605182568e-05
80,0.6217422834141383,8.607628872128712e-05
81,0.7094970019276855,8.603667175500826e-05
82,0.8153823919765493,8.598647593052504e-05
83,0.9277322935771551,8.591823200547124e-05
84,1.042367156276011,8.58164275684989e-05
85,1.1606833337649256,8.565800523029764e-05
86,1.2870012485163955,8.540688056690988e-05
87,1.4255789186680414,8.499961778186396e-05
88,1.578162517452644,8.454691900895483e-05
89,1.6164663898093918,8.492907741403658e-05
90,1.4333624772627749,8.534073321206845e-05
91,1.2781053073229804,8.55921826476406e-05
92,1.1539739531022497,8.574532309031554e-05
93,1.0565219565328765,8.585282285380848e-05
94,0.9782083541252347,8.591789328804772e-05
95,0.913285648195508,8.596119993120968e-05
96,0.8610920686706017,8.598449671237554e-05
