Mode_Index,Frequency_THz,Cv_QPA_eV_K
0,0.0,0.0
1,0.204959477882735,8.611254033160447e-05
2,0.40530189983257375,8.593371137939619e-05
3,0.5968863273401476,8.564648514101352e-05
4,0.7764727143134307,8.528366332198671e-05
5,0.9421279523995434,8.48464287896701e-05
6,1.0936548335042755,8.435783173722845e-05
7,1.232967740605677,8.378254846490041e-05
8,1.3641631054882104,8.319134696280286e-05
9,1.4929875380694195,8.249250505236356e-05
10,1.6256278990098643,8.167152172233155e-05
11,1.7670180564806104,8.02351432103514e-05
12,1.9161047098584156,7.819295837763836e-05
13,0.1698143054575843,8.61292062139186e-05
14,0.3104351973785022,8.602885152440925e-05
15,0.487141394748063,8.581989178186243e-05
16,0.6620462513252287,8.55193377330695e-05
17,0.8261650554963702,8.51552495903017e-05
18,0.9763556912749605,8.47437432996108e-05
19,1.1124922565967879,8.428036504295584e-05
20,1.2370065158063706,8.376155748848027e-05
21,1.3545325369084715,8.321221809269117e-05
22,1.4711361534153466,8.258380778602463e-05
23,1.5931140672489956,8.171127280833112e-05
24,1.7255649833550442,8.042137025635073e-05
25,1.8556344640476086,7.975896724219509e-05
26,1.705987677579987,8.104780725051564e-05
27,1.5708718131744086,8.200573622216552e-05
28,1.4456110797211585,8.282255818827966e-05
29,1.3240258347138103,8.341694191207929e-05
30,1.1994925270448638,8.395808979886043e-05
31,1.0661515372378838,8.445487253084543e-05
32,0.9198932301734833,8.490185759764879e-05
33,0.7589435972151097,8.530897230653329e-05
34,0.5843852803138491,8.565901152446879e-05
35,0.40258185750301345,8.592717628201372e-05
36,0.24265602945974396,8.608282955052913e-05
37,0.32225641342876393,8.601427034310258e-05
38,0.4288265343568974,8.589276391906231e-05
39,0.5721709918203509,8.567797228378414e-05
40,0.7213789982957843,8.5389749095025e-05
41,0.8643115880721519,8.505284479708646e-05
42,0.9965128067837582,8.467403080049819e-05
43,1.1176824460318722,8.42496719394479e-05
44,1.230459770805392,8.379787284015509e-05
