Mode_Index,Frequency_THz,Cv_QPA_eV_K
0,0.0,0.0
1,0.22113256176168472,8.615666575208071e-05
2,0.4366677223199046,8.610571919362325e-05
3,0.6415197701385879,8.60210326902262e-05
4,0.8316897712739447,8.590011219018259e-05
5,1.0049848247806132,8.574996367227443e-05
6,1.1618383016108855,8.552143400297938e-05
7,1.3058813448688695,8.519631906282902e-05
8,1.4436381832691256,8.485914017854551e-05
9,1.582913306987037,8.435931880287961e-05
10,1.7302994593486152,8.378373623658006e-05
11,1.888869199264058,8.297634768851115e-05
12,2.0527912976339895,8.285988783073699e-05
13,0.18666898947891827,8.616062732549792e-05
14,0.33766259282146627,8.613232505458406e-05
15,0.5259604281006677,8.607184120908504e-05
16,0.7107748209967532,8.598155606872044e-05
17,0.8820776443863668,8.586529693405764e-05
18,1.0366641476509026,8.570746800870378e-05
19,1.1754115126225915,8.549462917744614e-05
20,1.3027980554140985,8.520836923068944e-05
21,1.426005528559196,8.483407659890942e-05
22,1.5531097349379963,8.447999090128339e-05
23,1.6908805789732442,8.356834215625955e-05
24,1.8431100045334066,8.293318148388367e-05
25,1.960432791298532,8.327042247932912e-05
26,1.7997385015970517,8.349555349791455e-05
27,1.6511952063780615,8.404976147558903e-05
28,1.5153736535703068,8.46677612119244e-05
29,1.38748478101361,8.502717868886946e-05
30,1.2600818979432507,8.537635830821192e-05
31,1.125213027526251,8.561163023874462e-05
32,0.9765268695782282,8.578522385553402e-05
33,0.8107251234782665,8.591829543156993e-05
34,0.6284275481240622,8.602507330481682e-05
35,0.43659384164039167,8.610283610960108e-05
36,0.26602911107683247,8.61472707528192e-05
37,0.35148126309063493,8.612699707371548e-05
38,0.4637642055010482,8.609257193636517e-05
39,0.6136810882521678,8.603029214015518e-05
40,0.7682663486757529,8.594078471981489e-05
41,0.9144278217347476,8.583463289414235e-05
42,1.0478842696994188,8.56847762954383e-05
43,1.1697056143803364,8.548214333068348e-05
44,1.2849169351689862,8.520027644949987e-05
45,1.4009393717772156,8.484908077584687e-05
46,1.525426178191509,8.440674438088769e-05
47,1.6640588775971235,8.364937922121455e-05
48,1.8192172729552911,8.28944022897637e-05
49,1.7326218896584973,8.400767428855775e-05
50,1.581475064350826,8.457380046771765e-05
51,1.4462678649022804,8.497833138997292e-05
52,1.3223464152021904,8.530027145815501e-05
53,1.2019429927318148,8.551493977466393e-05
54,1.0771002740070177,8.569725740047184e-05
55,0.9422435878558414,8.582203015609398e-05
56,0.7963490669744442,8.592707675699921e-05
57,0.6458245293773601,8.601149122350363e-05
58,0.511277387017257,8.607298420454383e-05
59,0.4778382293721815,8.608623515555565e-05
60,0.5580845005467504,8.6053377479443e-05
61,0.6733094392689513,8.599625408175955e-05
62,0.7993038170084414,8.591727780218033e-05
63,0.9235345256122566,8.582315464931592e-05
64,1.0416428231905615,8.569081055929784e-05
65,1.15485752802939,8.550752430152863e-05
66,1.2680768001376201,8.52314259071884e-05
67,1.3876812227767694,8.485388741880475e-05
68,1.5191164056698077,8.43443485406115e-05
69,1.6650487911037157,8.34931931727974e-05
70,1.6720785041935924,8.435717719657605e-05
71,1.5096019461914776,8.489343025199412e-05
72,1.3676481519939976,8.52159584037242e-05
73,1.244183617514396,8.543082021987455e-05
74,1.1324748505935833,8.561586811100227e-05
75,1.0250005855534645,8.574715608855834e-05
76,0.9170713835887996,8.584063702201842e-05
77,0.8098188390506064,8.591608978942024e-05
78,0.7128940656710722,8.597485199709263e-05
79,0.55828379436649,8.605203958652379e-05
80,0.6116585033085917,8.60270586021421e-05
81,0.7005990701833971,8.59770776133147e-05
82,0.806903984227039,8.590433358414457e-05
83,0.9191940262211536,8.581977074390578e-05
84,1.033008435798229,8.56972420105771e-05
85,1.1489379408802571,8.551027582505477e-05
86,1.2703441580625443,8.522703440804963e-05
87,1.4009032860995034,8.481221014880446e-05
88,1.5425532861373843,8.434376429895038e-05
89,1.6117929433702987,8.467528127129012e-05
90,1.4351938453408182,8.512331277076269e-05
91,1.283589929583066,8.539587077376183e-05
92,1.1597155992954278,8.556177338357577e-05
93,1.0595860837324995,8.570597350315379e-05
94,0.9767678997127796,8.579667173109748e-05
95,0.906618908643495,8.584814158676295e-05
96,0.8491922926263453,8.588746867153336e-05
97,0.5971381066404002,8.603343222678853e-05
98,0.6328127105302253,8.601359622377809e-05
99,0.7080005884780843,8.597600774752413e-05
100,0.8074481965704332,8.590722447640044e-05
101,0.9198430543495045,8.581465660343573e-05
102,1.0397381445260114,8.568142552862678e-05
103,1.1660253032213488,8.548416065754736e-05
104,1.2995088240784596,8.520112315004103e-05
105,1.4406789967910896,8.48905358046563e-05
106,1.565601183170522,8.489446366070596e-05
107,1.362010657113889,8.52547168850434e-05
108,1.2025945353491116,8.550769744236305e-05
109,1.0803519347493253,8.567261518780071e-05
110,0.9951364996119614,8.577253997129654e-05
111,0.9417385677354935,8.582842329271924e-05
112,0.9138245121370395,8.5847382409396e-05
113,0.6113636606596119,8.601954833359632e-05
114,0.6423247709069433,8.600667304329643e-05
115,0.7170789365151573,8.596702278108428e-05
116,0.8204498245674068,8.589792606565756e-05
117,0.9402580024576606,8.579695341528687e-05
118,1.0698126670431298,8.565618424069882e-05
119,1.2062441135294333,8.545028126399979e-05
120,1.3480668076622597,8.51896909848581e-05
121,1.4934213081823087,8.476565156805746e-05
122,1.2941620707427572,8.53990488135861e-05
123,1.1335176340990314,8.559856526686878e-05
124,1.0185504421916745,8.573824338437564e-05
125,0.952418976273392,8.580976205813225e-05
126,0.9300549700997343,8.583336837318172e-05
127,0.625729389599177,8.60212436770216e-05
128,0.6632681495543366,8.600138115447391e-05
129,0.7448833332437363,8.594832573725225e-05
130,0.8548743874961566,8.5875560080198e-05
131,0.9810537551640313,8.576237106415245e-05
132,1.116353510533112,8.561764567403455e-05
133,1.256810473180955,8.542744888633572e-05
134,1.3993977374744786,8.513188509553714e-05
135,1.2366979052998837,8.549593588979664e-05
136,1.0860588802311062,8.564492732759279e-05
137,0.98781750936231,8.576263811715075e-05
138,0.9456122109292076,8.581691853758893e-05
139,0.6590753494518317,8.600379738339264e-05
140,0.705723800941092,8.598148379948461e-05
141,0.7920257300566296,8.592357704914056e-05
142,0.9037077799554554,8.583200732791483e-05
143,1.0299956712409957,8.571574397511829e-05
144,1.1640571362176046,8.557223392701835e-05
145,1.3011609084102935,8.534410761089485e-05
146,1.2084216163932064,8.554563127038629e-05
147,1.07203330280634,8.566235405515181e-05
148,1.002208093211028,8.574335470149182e-05
149,0.7116467238186769,8.597913503455744e-05
150,0.7613562787227963,8.594868303475102e-05
151,0.8451746979246331,8.588704666633231e-05
152,0.9516983922417821,8.580037718792205e-05
153,1.071757850322387,8.569177115879416e-05
154,1.1985411382654862,8.553335046104584e-05
155,1.1922009369102151,8.558392340358035e-05
156,1.1037676718010219,8.565669053895155e-05
157,0.7689196510692554,8.594215651182918e-05
158,0.8137108810332067,8.590526617618642e-05
159,0.888850716310789,8.585971555237712e-05
160,0.9854644025737667,8.578134406472831e-05
161,1.0952406371234389,8.567803718180992e-05
162,1.2109770458792113,8.553020897235612e-05
163,0.8149940158773735,8.591069342669331e-05
