Frequency_THz,Cv_Contribution_eV_K
0.204959477882735,8.611255202286162e-05
0.40530189983257375,8.593294958212642e-05
0.5968863273401476,8.564401360972779e-05
0.7764727143134307,8.52723268677732e-05
0.9421279523995434,8.481364078942753e-05
1.0936548335042755,8.426048257080773e-05
1.232967740605677,8.352825089105038e-05
1.3641631054882104,8.282954992484756e-05
1.4929875380694195,8.176678795347581e-05
1.6256278990098643,8.014389948454066e-05
1.7670180564806104,7.901658751102491e-05
1.9161047098584156,7.784204097869208e-05
0.1698143054575843,8.612916499675309e-05
0.3104351973785022,8.602842221294097e-05
0.487141394748063,8.581780840028527e-05
0.6620462513252287,8.551487552694502e-05
0.8261650554963702,8.514416994973069e-05
0.9763556912749605,8.470040938861516e-05
1.1124922565967879,8.416757008319605e-05
1.2370065158063706,8.349303737602832e-05
1.3545325369084715,8.285091409170562e-05
1.4711361534153466,8.19548134746394e-05
1.5931140672489956,8.027327342969052e-05
1.7255649833550442,7.927166501331206e-05
1.8556344640476086,7.883122244441932e-05
1.705987677579987,7.970151620077816e-05
1.5708718131744086,8.106347058394676e-05
1.4456110797211585,8.243044308745195e-05
1.3240258347138103,8.312116331404498e-05
1.1994925270448638,8.379109540300846e-05
1.0661515372378838,8.438725657590397e-05
0.9198932301734833,8.487944020814e-05
0.7589435972151097,8.530186503414425e-05
0.5843852803138491,8.565620710013478e-05
0.40258185750301345,8.592620154429444e-05
0.24265602945974396,8.608267466636263e-05
0.32225641342876393,8.601344075702416e-05
0.4288265343568974,8.589169477351912e-05
0.5721709918203509,8.567529774006795e-05
0.7213789982957843,8.538440496077332e-05
0.8643115880721519,8.503821887845451e-05
0.9965128067837582,8.461675442520829e-05
1.1176824460318722,8.41236214376345e-05
1.230459770805392,8.352247783797911e-05
1.3395529732956568,8.288734413474385e-05
1.4506581484370475,8.204440717676877e-05
1.569194751065806,8.026908594530616e-05
1.6990415749479144,7.939567477727924e-05
1.6738955841366199,8.077176963330078e-05
1.5334230975156276,8.205129625498871e-05
1.405036903004025,8.277627210092332e-05
1.2832361991276773,8.338389108252742e-05
1.1615117642099184,8.400486991415928e-05
1.034111734787689,8.449421227144164e-05
0.8975169120917379,8.493727777074903e-05
0.7519009917790682,8.530206361527513e-05
0.6037919719899114,8.560665880227354e-05
0.4730662910106407,8.58238717033123e-05
0.44465367777830306,8.586738887823685e-05
0.5245299702101881,8.574978894674631e-05
0.6382025755977577,8.554924607305653e-05
0.7628671556961608,8.528677875973686e-05
0.8867022129100418,8.49632303653752e-05
1.0048789549124684,8.457644748817454e-05
1.1169092913718546,8.413844439858701e-05
1.225123981494564,8.353521519373637e-05
1.33341760419299,8.295081038489181e-05
1.4459981916526212,8.198828036846495e-05
1.5663033875118388,8.036960436097396e-05
1.6401307929314992,8.146698851279104e-05
1.489061782613534,8.240309719473074e-05
1.3533546154183091,8.308575440264922e-05
1.23034421667727,8.372029798287457e-05
1.1146843000153168,8.418415874133059e-05
1.0011528650622696,8.460758088726744e-05
0.8870900263964936,8.495821334663221e-05
0.7747155219881647,8.523896730745974e-05
0.6738355902319384,8.546264725528901e-05
0.5321730140887645,8.573479271201292e-05
0.590538841781441,8.563585239264283e-05
0.6817356718900874,8.545963205360956e-05
0.7886407767311726,8.522551422376899e-05
0.9005496182858759,8.491019385461384e-05
1.0124376008345826,8.45453597208504e-05
1.1231602346561662,8.411465867002008e-05
1.233881430990304,8.349092501226583e-05
1.346715805171485,8.289776372782212e-05
1.4636526630038396,8.207036980406921e-05
1.5859602325612554,8.036690621239872e-05
1.4361163247388675,8.269000453207553e-05
1.2922036064609639,8.339690258804544e-05
1.169244346590464,8.396791635190982e-05
1.0642165031101927,8.437243424672419e-05
0.9728060468017161,8.469833109768392e-05
0.8924246357325735,8.493812285241786e-05
0.8243997886042213,8.51138807852913e-05
0.5892301264407356,8.563849751468217e-05
0.6335601818796113,8.555595873469145e-05
0.7118321791161148,8.539781677940882e-05
0.8101957166826085,8.516546998558371e-05
0.9185146047507854,8.48518902099535e-05
1.03113804197321,8.446889517496029e-05
1.1457026045013077,8.401811522549899e-05
1.2616812418283527,8.337700745000314e-05
1.379184181484832,8.279427442301993e-05
1.4982605662199886,8.203570385095183e-05
1.380137493015077,8.30295004230998e-05
1.230390868492499,8.36989237756512e-05
1.1105632687653848,8.418921625313286e-05
1.0205596016200262,8.451405526568894e-05
0.9568003137088078,8.473416651387733e-05
0.9150929082785465,8.48726464510621e-05
0.6287141307906505,8.556529397964512e-05
0.6681509469731781,8.549156458136304e-05
0.7426897213532434,8.532579050444465e-05
0.8398214544095062,8.50808831448686e-05
0.9494363488187177,8.475717063546403e-05
1.0651665511683295,8.436187864228316e-05
1.1834837469305697,8.384333479012469e-05
1.3024024638664227,8.322545815924275e-05
1.4205451898420176,8.264698808745464e-05
1.326758178128922,8.329849750181965e-05
1.1772373693241107,8.391532099724395e-05
1.0661118726429661,8.433973491745788e-05
0.995542853216889,8.459017947458808e-05
0.9615629656977291,8.472170219139779e-05
0.6668371706644376,8.54924378667867e-05
0.7082703023122544,8.540339569035228e-05
0.7837459147310247,8.523151577291426e-05
0.8815441971241684,8.496376837860841e-05
0.9919369918754908,8.46184279613206e-05
1.1083550419947776,8.421132075080535e-05
1.2265638075633039,8.37044823487628e-05
1.3436003294942624,8.310192196354234e-05
1.2816789545898122,8.349727974734132e-05
1.142247270950156,8.404786480754481e-05
1.0480373705476305,8.440222158145285e-05
1.0011522639340498,8.457140469215427e-05
0.7137882866315108,8.53900335601265e-05
0.7581870830001672,8.528770569721973e-05
0.8333350748094281,8.510145208450293e-05
0.9289867022273336,8.481420377861291e-05
1.0364360677949156,8.446527984225027e-05
1.1492788401049787,8.407231103827919e-05
1.2627988934105805,8.358473992015457e-05
1.2628557650421701,8.358789639236253e-05
1.1361295460827903,8.407394545325217e-05
1.0683726074940885,8.43048748116297e-05
0.7677785316132039,8.526761485274558e-05
0.8111181850989668,8.515079917772775e-05
0.8817125870328332,8.495267038979875e-05
0.971263635982012,8.468191857675284e-05
1.072082963923233,8.43479016743645e-05
1.1777728187554932,8.396398194224084e-05
1.2533583614033166,8.364564017134916e-05
1.1697392535282631,8.395789611955705e-05
0.8188754937914712,8.513631297500161e-05
0.8562491939959951,8.502567687974086e-05
0.9187417330193676,8.484254217872998e-05
0.9995761864326136,8.459661832406864e-05
1.0915143284351934,8.42910644358085e-05
1.1878818779181157,8.391372129733205e-05
0.8571944498987955,8.501903732202714e-05
0.8855922033115615,8.494287683233101e-05
0.9383605690035847,8.477979484588081e-05
1.009418813058528,8.456374419447434e-05
0.8772341840215697,8.49681500062229e-05
0.8956319777119629,8.492334949978472e-05
0.37028266432656753,8.596078867847725e-05
0.5070597544464462,8.577666593565631e-05
0.6667053281419746,8.549327658976927e-05
0.8226873648137426,8.514380264948156e-05
0.9669292767886136,8.472408528097882e-05
1.09816685003952,8.422729115728022e-05
1.218852634228238,8.36462951874551e-05
1.3338924399417607,8.301487751687682e-05
1.4493773065381454,8.225080074838606e-05
1.5706367784065636,8.083367982486851e-05
1.6944058975683665,7.957061707943997e-05
0.4849202668777687,8.580758277716043e-05
0.5966800318169965,8.562244514133495e-05
0.7302975092516794,8.535447167157262e-05
0.8633817367762934,8.503438780597425e-05
0.9882536964021653,8.464235115464607e-05
1.104140796082001,8.419828353761138e-05
1.2138593426943802,8.359788961718564e-05
1.3219945069117454,8.303455660458423e-05
1.432908001250944,8.223805803337703e-05
1.5459996759765084,8.05714943756782e-05
1.6175235988005716,7.997242309132597e-05
1.5335659222066282,8.151629161353118e-05
1.411714856772483,8.265212746575119e-05
1.2940543249152983,8.329402124992835e-05
1.1802908194552213,8.387748897913454e-05
1.0653790215849626,8.436429475112072e-05
0.944970282702868,8.47879225389354e-05
0.8181407567473918,8.514089239328085e-05
0.6901424137602727,8.543147884753353e-05
0.5766528088642987,8.565311334844791e-05
0.5697339158387619,8.566902952426982e-05
0.6598796332271687,8.549987903833568e-05
0.7712097374341376,8.525901543366383e-05
0.8860181219927982,8.49609280919397e-05
0.9979814771394544,8.459878937544682e-05
1.1064004529766935,8.415543742609179e-05
1.213309724335034,8.362205994818783e-05
1.3213988154245433,8.302503168807515e-05
1.430732192750695,8.22736277295683e-05
1.5227287793131674,8.103880147037702e-05
1.4835230048601176,8.210502226055177e-05
1.3611799607799713,8.296294873358069e-05
1.2405700215610735,8.359116161237965e-05
1.130421412986824,8.410088510430824e-05
1.0278006910954571,8.45001130738555e-05
0.9292360198780815,8.483278157110908e-05
0.8348121991573915,8.509123567879269e-05
0.750764460760026,8.52914646570466e-05
0.6258259321918819,8.556762845359242e-05
0.7011254808872515,8.541542059745451e-05
0.7984906617774217,8.519667735990627e-05
0.9039875764144252,8.489548885616913e-05
1.0118776660518252,8.453911547377958e-05
1.120597294489242,8.409854983144981e-05
1.230341607331978,8.353091556763199e-05
1.340397027981413,8.298122572113776e-05
1.4397802373682937,8.234073171750998e-05
1.4319217053362083,8.257589011079952e-05
1.307160163271825,8.329507746962031e-05
1.1837044330845203,8.389094564331887e-05
1.079998125034775,8.429866714557689e-05
0.9953597830154283,8.460767066082573e-05
0.9265477474216415,8.484395778115536e-05
0.872301460492855,8.49911077495537e-05
0.6648420042978376,8.549021397195763e-05
