Mode_Index,Frequency_THz,Cv_QPA_eV_K
0,0.0,0.0
1,0.24308986991911816,8.615064546997983e-05
2,0.46211986262480126,8.609066230310979e-05
3,0.6551610127264932,8.600511117954986e-05
4,0.830027389139828,8.590278438379021e-05
5,0.9919315128074199,8.578647946072941e-05
6,1.1428304829391152,8.565887122161183e-05
7,1.2830442799113806,8.552389817533272e-05
8,1.411827132945397,8.538688062795467e-05
9,1.5270527945493495,8.525404779350543e-05
10,1.6244849898564777,8.513262185922599e-05
11,1.6972639495152797,8.503784520026109e-05
12,1.7368807549778795,8.498324993188714e-05
13,0.24193540691263773,8.614939835830967e-05
14,0.3977527408183075,8.611053197704166e-05
15,0.5719312513183035,8.604490357640684e-05
16,0.7351905976291413,8.596082135792042e-05
17,0.8872050347823157,8.586364449624273e-05
18,1.03046838561353,8.575558370552182e-05
19,1.1668379289438728,8.563711611650967e-05
20,1.2971031643277076,8.550949647857925e-05
21,1.420476140469957,8.537760939113107e-05
22,1.5338330750786093,8.524626914890882e-05
23,1.6310237019891685,8.51257240847005e-05
24,1.7030155767924038,8.502969777594747e-05
25,1.717109748087783,8.501057334619153e-05
26,1.664651220464323,8.508094775790572e-05
27,1.5799318144662617,8.518945098575845e-05
28,1.4745998955996067,8.531483339530226e-05
29,1.357843086093808,8.544540993318843e-05
30,1.2345901444504832,8.557111392283532e-05
31,1.1060750312518777,8.569097459076859e-05
32,0.9712423066731586,8.580140478335095e-05
33,0.8279103503530202,8.590302534103981e-05
34,0.6734143908130743,8.599424085487582e-05
35,0.5061829218001602,8.607135976675775e-05
36,0.3380339375910267,8.612687491137189e-05
37,0.4311807426568019,8.609829283839015e-05
38,0.5332453868854574,8.606015497137053e-05
39,0.6584968255308761,8.600215055110242e-05
40,0.7879254962197313,8.592858213021398e-05
41,0.9173058878932193,8.584202818123437e-05
42,1.0466262162418887,8.574230932361858e-05
43,1.1761713574730281,8.562838700213978e-05
44,1.3049697623323089,8.550144012007647e-05
45,1.429935335304158,8.536689968215291e-05
46,1.545326788294019,8.523191663756259e-05
47,1.6426620552168605,8.51099051172434e-05
48,1.6717978551415924,8.507211709818648e-05
49,1.6045884845191052,8.51590515070339e-05
50,1.5051090229972908,8.528047304278845e-05
51,1.3904260472816736,8.540894771439705e-05
52,1.272838343612363,8.553274521967177e-05
53,1.1582570844574953,8.564310901463499e-05
54,1.047252735086638,8.57393762096492e-05
55,0.9373682758122832,8.58247622250595e-05
56,0.8255146334890278,8.590212184184864e-05
57,0.7104894663697058,8.597142159534224e-05
58,0.5974128225552767,8.602990032671737e-05
59,0.5491571466239074,8.60525796273463e-05
60,0.6109434839704121,8.60249900073763e-05
61,0.7017278010186783,8.597871916751587e-05
62,0.8097140905881905,8.591459280592168e-05
63,0.9290347893018395,8.583356157011235e-05
64,1.0563407326879108,8.573445834448743e-05
65,1.188367689628382,8.561669026929982e-05
