Mode_Index,Frequency_THz,Cv_Anharmonic_eV_K
0,0.0,0.0
1,0.2347182861716365,8.580861450255223e-05
2,0.44434062016439624,8.487484518222966e-05
3,0.6307010075720396,8.358126182636313e-05
4,0.8016912855083532,8.203193732482377e-05
5,0.9606005837681223,8.030262204556842e-05
6,1.108193041679613,7.8466801903516e-05
7,1.2444900730629536,7.659282313206095e-05
8,1.3689486036917478,7.474666604571946e-05
9,1.4798390285219454,7.300444844044207e-05
10,1.5733515597103251,7.147162290886759e-05
11,1.6430616805465688,7.029490991467601e-05
12,1.6809447284534982,6.964419860776103e-05
13,0.2392756970389047,8.579435183971062e-05
14,0.3895463528989378,8.517323885081293e-05
15,0.5566904095607674,8.414574395826854e-05
16,0.7147907011222634,8.286122039883538e-05
17,0.8628060574316357,8.13986260421551e-05
18,1.0020619580972105,7.980833622130085e-05
19,1.1339121445071785,7.812575141617016e-05
20,1.2592213294997543,7.638078374410354e-05
21,1.3775640876148696,7.461445414756848e-05
22,1.4862339398663693,7.290140174906831e-05
23,1.5794542344088074,7.136977326746192e-05
24,1.6485669884929177,7.02007642185368e-05
25,1.6618371127887468,6.997335529452339e-05
26,1.611588297169823,7.082962018859179e-05
27,1.5306768396613057,7.217793294929526e-05
28,1.430224631403371,7.379458305631093e-05
29,1.3189542967211956,7.550281322894391e-05
30,1.2013368119789334,7.720363090447149e-05
31,1.0781686478766106,7.885718821305597e-05
32,0.9481240918030639,8.044793889820784e-05
33,0.8091477402696773,8.195686921094037e-05
34,0.6592689982048948,8.334591043209882e-05
35,0.4976946849596745,8.4548072843082e-05
36,0.33426955649391443,8.543556795377407e-05
37,0.42620032166488203,8.497783156199992e-05
38,0.5253762172552855,8.436460711644531e-05
39,0.6459770267100275,8.345662234461178e-05
40,0.7707741298774302,8.233670027842563e-05
41,0.8954668710106191,8.104372452516267e-05
42,1.0197369072783373,7.959246713956045e-05
43,1.1438689832667348,7.799211715258246e-05
44,1.2671605577034806,7.626571083018572e-05
45,1.3868839158766728,7.447077475247997e-05
46,1.4976158572384834,7.271738024140599e-05
47,1.591147773021467,7.117390365740828e-05
48,1.6182942731899561,7.071615235948713e-05
49,1.5541711642408023,7.179044965492753e-05
50,1.4596455500875247,7.332810407989355e-05
51,1.3510894718161086,7.501896982736693e-05
52,1.2403030315045995,7.66528106085234e-05
53,1.1327197049031072,7.81417273126755e-05
54,1.0283794547037568,7.948578664084604e-05
55,0.9243442577387604,8.07205421444129e-05
56,0.8171907303343272,8.187519221880634e-05
57,0.7053946174300412,8.294576755942045e-05
58,0.5931256403884194,8.387606949229643e-05
59,0.544163123773086,8.423474117378995e-05
60,0.6045317217780785,8.378837323711913e-05
61,0.6915217482182421,8.306871674595298e-05
62,0.7946785389720302,8.210201223160865e-05
63,0.9086383365896201,8.089740550168939e-05
64,1.0302587214168535,7.946249337605085e-05
65,1.1564902990680346,7.782147637929984e-05
66,1.283263780997625,7.603085040490721e-05
67,1.4049772297679721,7.419016387443565e-05
68,1.5143408492389456,7.244532898196411e-05
69,1.55576242321395,7.176408323882829e-05
70,1.4818064065946366,7.297282335625264e-05
71,1.3772563839732483,7.461914226015793e-05
72,1.2645045204892145,7.630429063088436e-05
73,1.15736514737049,7.780959348975334e-05
74,1.062160233341221,7.906187923367531e-05
75,0.9789815847021601,8.008562758912425e-05
76,0.9043121246969134,8.094566493743433e-05
77,0.8340885583959444,8.170127081151759e-05
78,0.7666444275478888,8.237661761850277e-05
79,0.6005875633952781,8.38188678418245e-05
80,0.6378515590524585,8.35232573982865e-05
81,0.7110288545676199,8.289520017254481e-05
82,0.8105567128794592,8.194261232489235e-05
83,0.9272322791980774,8.068774567907276e-05
84,1.0533850635341173,7.917302206843606e-05
85,1.1823967288551684,7.746669582338137e-05
86,1.3080703772350302,7.566489236385063e-05
87,1.4241775982279234,7.388977352428546e-05
88,1.4818898916383452,7.29714787479568e-05
89,1.4041941549803516,7.420231483296701e-05
90,1.297279593311703,7.5824705657202e-05
91,1.1870066279085838,7.740295375084027e-05
92,1.0873608574289857,7.873853136617577e-05
93,1.0052654725593737,7.976946008446174e-05
94,0.941914766422286,8.051968064476777e-05
95,0.8947034233697356,8.105214967431135e-05
96,0.8597225559824804,8.143156707913032e-05
97,0.6250444349480573,8.362672878128468e-05
98,0.6608181037181251,8.333288597866986e-05
99,0.7388101295843763,8.2640531185109e-05
100,0.8447204049409871,8.159028144197205e-05
101,0.9649985724711492,8.025101251324299e-05
102,1.0896815193682952,7.87084575929721e-05
103,1.2117373642156037,7.705789572333608e-05
104,1.3259261819765844,7.539854682108825e-05
105,1.4027912431499574,7.422415271351237e-05
