Frequency_THz,Cv_Contribution_eV_K
0.2482090673369066,8.616299170462916e-05
0.472834966621984,8.613533846587348e-05
0.6702181150360329,8.609560707561147e-05
0.8478044850775155,8.604839191897453e-05
1.0117545854864443,8.59952866018043e-05
1.1647919934236661,8.593704069717846e-05
1.3074871681108597,8.58741825234984e-05
1.4389981374046996,8.581043896764992e-05
1.5569543961757282,8.57465766758958e-05
1.6568498048441296,8.568503805667714e-05
1.7315538310748466,8.563826163834354e-05
1.772258217066417,8.561258134237747e-05
0.24355073679768866,8.616257915515974e-05
0.4027075295883326,8.614499380522626e-05
0.5813042508592697,8.61149756751645e-05
0.7479915543203428,8.607612513401336e-05
0.9026686288432736,8.60313810970001e-05
1.048511354180836,8.598182309262423e-05
1.18773635364097,8.59271413218803e-05
1.3211213338742207,8.586732345299777e-05
1.4476603461951691,8.580601013452934e-05
1.5639646950681816,8.574221741535999e-05
1.6636489485763994,8.56810083652931e-05
1.737451241096744,8.563515313519614e-05
1.7520571942102288,8.562601117506505e-05
1.6981943056506175,8.565903826265853e-05
1.6110696414497256,8.571415790220772e-05
1.5026594403019637,8.577625038546413e-05
1.382438955934446,8.583811552558121e-05
1.2556264253395681,8.589726888814841e-05
1.1237313790398753,8.59527367370798e-05
0.9858536761476665,8.600363185485118e-05
0.839698802766697,8.605019757511151e-05
0.6821571929610916,8.60923294687142e-05
0.51129101243109,8.612745021102423e-05
0.3402725766430896,8.615248243909476e-05
0.43415746418984796,8.613970754154198e-05
0.5380829741145445,8.612254464883966e-05
0.6663704629586105,8.609610725932867e-05
0.7988197723955085,8.606203418213194e-05
0.9312025283281636,8.60221504950705e-05
1.0637131974068916,8.59762034838291e-05
1.1966646072667064,8.59231645359671e-05
1.3289291521386197,8.586467936692734e-05
1.4571946105963078,8.580133956319213e-05
1.5755166414857196,8.57360969683113e-05
1.6752443633919945,8.567562427646346e-05
1.7056047189559194,8.565564782313726e-05
1.6364042022206944,8.569910593279748e-05
1.5337801783417233,8.575911372608522e-05
1.415236768178584,8.582152130984977e-05
1.2933680553260385,8.588005907491754e-05
1.1743763399065221,8.593139512890558e-05
1.0591677820476844,8.59764878589025e-05
0.9455919934767865,8.601574686976927e-05
0.8307668669321973,8.605136413990621e-05
0.7136820203084028,8.608310795086663e-05
0.6000388526965724,8.610938889968458e-05
0.5522369932389495,8.61194463773914e-05
0.6149802458610756,8.610698959394159e-05
0.7082218549109573,8.608564440795328e-05
0.819292669773374,8.605574408011339e-05
0.9420059375356616,8.601862032336535e-05
1.072896719486698,8.597263148068954e-05
1.208576759199338,8.591809507945891e-05
1.3445530645653034,8.585709216051152e-05
1.4748062784988214,8.579250494818096e-05
1.5916873275362966,8.572716989216634e-05
1.638480566256161,8.569941758178654e-05
1.557431041038737,8.57455011862361e-05
1.4428602133763047,8.58071182045794e-05
1.3184008136023664,8.586817249677381e-05
1.198612633689867,8.592086272448329e-05
1.090668134388692,8.596405707466507e-05
0.9958417177112807,8.599801336653737e-05
0.9119421396743834,8.602517352538342e-05
0.8362140873031914,8.604824629796558e-05
0.768410079595,8.606788799108591e-05
0.6066092930037884,8.61086199290338e-05
0.6455694577979546,8.6100276320585e-05
0.7248276742365114,8.608129938168146e-05
0.8326918265519907,8.605166202924697e-05
0.9586788686809988,8.60127824810845e-05
1.0945207419144225,8.596447247245112e-05
1.2332477724548074,8.590765422138581e-05
1.3683436282192503,8.584567060310641e-05
1.4932532768497309,8.57827293953727e-05
1.558420455753738,8.574602743992218e-05
1.4712622937345086,8.579234623726398e-05
1.3525860143403685,8.585154154820454e-05
1.2293553201707639,8.590730682499461e-05
1.1163085627898586,8.59536762986304e-05
1.021458464811845,8.598828417982437e-05
0.9475344187600347,8.601296901643993e-05
0.8935735127188613,8.602976230621259e-05
0.8570834031978168,8.604103986988574e-05
0.6285320914357563,8.610400807302168e-05
0.6659193780611523,8.609550774140874e-05
0.7500313399343937,8.60742592290115e-05
0.8644717735435005,8.604196235773934e-05
0.9943633712125094,8.600009761772581e-05
1.1291378775496652,8.595059998477263e-05
1.2614297609436183,8.589495507152443e-05
1.3856797750420304,8.583735698655413e-05
1.4716811623292312,8.57929427142337e-05
1.3957478000814503,8.583059946538254e-05
1.2724901683011078,8.58883238640566e-05
1.1591537073843352,8.593589542571301e-05
1.058345155506001,8.597433926018342e-05
0.9782882126644101,8.60020790230562e-05
0.9237577824368479,8.601970228299775e-05
0.8961295705485816,8.60283587122752e-05
0.6599441856763119,8.60967083961427e-05
0.7098128711728169,8.608428153164148e-05
0.8010907436151056,8.605959704767635e-05
0.9146909877754038,8.602579336827925e-05
1.036376827619463,8.598501056227843e-05
1.157579433904179,8.593884440817349e-05
1.273367670034775,8.588979821313245e-05
1.3807928252707236,8.58398288609603e-05
1.3155112703034835,8.586816395427683e-05
1.207055921354705,8.591518418401855e-05
1.1122351327143913,8.595265634726004e-05
1.0296731287882555,8.598299948928023e-05
0.9667706225469727,8.600472584243027e-05
0.9300495309795541,8.60169550085026e-05
0.720610888210843,8.608101219840071e-05
0.7761011359044138,8.606564600153292e-05
0.8601122696197977,8.604146951690354e-05
0.957535778568442,8.601097110702171e-05
1.0589188177209101,8.597610581897104e-05
1.1595130717655542,8.593772856655068e-05
1.2573666964704395,8.589657849304782e-05
1.2400256180725926,8.590053183651434e-05
1.1561144365262594,8.593402147113362e-05
1.086564688964197,8.596019117417414e-05
1.0277455946781024,8.5981955890896e-05
0.9854230878603994,8.599733812063786e-05
0.7892533988029109,8.606104719055256e-05
0.8322533059823599,8.604839749041692e-05
0.8943016317820969,8.603018953203571e-05
0.9673113713604952,8.600715829431741e-05
1.047018391528711,8.598031948267649e-05
1.1318544786310463,8.5948763672196e-05
1.1696641810965365,8.592785353563183e-05
1.1271475771862953,8.594304530112303e-05
1.0766067857763815,8.596207336890945e-05
1.0455553995030744,8.597421205529672e-05
0.8295234630505588,8.604856370045784e-05
0.8484831830295124,8.6043136943698e-05
0.8859524775815902,8.603232291648011e-05
0.9400225811024588,8.601619259055643e-05
1.0096805161469473,8.599400036009588e-05
1.0940562128806115,8.596374382456604e-05
1.0922947563169552,8.59545155912912e-05
1.0776288974420458,8.596023383411902e-05
0.8227919428212144,8.605025324053604e-05
0.8207865712805084,8.605125205491804e-05
0.8456151054352692,8.604462140549469e-05
0.8982475526467371,8.60296525405174e-05
0.9766400798315032,8.60054572446224e-05
1.0680980548721837,8.596126388528679e-05
0.7806419394308352,8.606243019456907e-05
0.7747693542378061,8.606437586404268e-05
0.808088073926176,8.605575459944826e-05
0.8780935040536926,8.603600289477136e-05
0.7405493146419162,8.607328329077043e-05
0.7520537867314792,8.6070498293053e-05
0.49070249837720986,8.613046928112044e-05
0.6209278460308969,8.610548012360204e-05
0.7580359152478944,8.60726593886199e-05
0.8910896077825916,8.60339629331129e-05
1.0198936511831962,8.59911820913051e-05
1.1464640464715983,8.594319876003599e-05
1.272372796305226,8.589000757320388e-05
1.3972948085691508,8.58304264901407e-05
1.5174635317703014,8.576835646472202e-05
1.6242637469785364,8.570563194236985e-05
1.7024248764042171,8.565715079972611e-05
0.5964456933520275,8.611038276897724e-05
0.6889931532105721,8.60895865519081e-05
0.7976003779919653,8.606127362100662e-05
0.913143077993261,8.602675922612817e-05
1.033482974086411,8.598618706681068e-05
1.1581087265857428,8.59388773819483e-05
1.2857634090098775,8.588368326214489e-05
1.4129876190115438,8.582335847350741e-05
1.5324846419852354,8.576037458327467e-05
1.6282991874057073,8.570438760095595e-05
1.635310707494039,8.569980405027949e-05
1.5464212225123037,8.575181874887432e-05
1.430053948071976,8.581440964584065e-05
1.3068629933001126,8.587340595800385e-05
1.187220935450725,8.59258847773051e-05
1.0750910860899314,8.597039267129765e-05
0.970271055993503,8.60071092881564e-05
0.8708393804250424,8.603875476782454e-05
0.7757808639560916,8.606633223420404e-05
0.6884747499102145,8.60891358775846e-05
0.6475175828971798,8.609924472228507e-05
0.7179266485815059,8.608225658878308e-05
0.8146181861215167,8.605621721316018e-05
0.9274672668560593,8.602193405758054e-05
1.050505432882555,8.597989743864415e-05
1.179189025912368,8.592973869963984e-05
1.3088618230951925,8.587317473067064e-05
1.433213015014872,8.581299637250472e-05
1.5385433171856153,8.575670022517618e-05
1.5561448359365628,8.574731796072725e-05
1.4575692164506522,8.579937773700477e-05
1.3369860655551562,8.58594844032601e-05
1.2159937444897047,8.591326609439751e-05
1.1056041258344267,8.59582714116618e-05
1.0103762613440537,8.599250076204275e-05
0.9306941358737266,8.60188488539359e-05
0.8651160995982123,8.603902650333449e-05
0.812846738287998,8.605487523076265e-05
0.6690165245001987,8.609430500800937e-05
0.7378113352319595,8.607689021752323e-05
0.8386920201093764,8.604887740387515e-05
0.9573695837247523,8.601184741654011e-05
1.0839434398373917,8.596719315511015e-05
1.2113882097831388,8.59159045167042e-05
1.3337417824402356,8.586133851606041e-05
1.4408727989695178,8.580913397341597e-05
1.4686403370048262,8.579450523462428e-05
1.369380089294584,8.584350732380236e-05
1.2528905665100731,8.589701216384832e-05
1.1407132754480678,8.594376812918196e-05
1.043332364638252,8.598017583698367e-05
0.9661328678407058,8.600653767685354e-05
0.9110874055327907,8.602395783426463e-05
0.8778947483368156,8.603433580943465e-05
0.6995423254471861,8.608669280998537e-05
0.7789055879679022,8.606538728642322e-05
0.8856999629855005,8.603398104248204e-05
1.0037376204380888,8.599534603257348e-05
1.1230332436538337,8.595140909878774e-05
1.237405654440263,8.590463588238654e-05
1.340106726182115,8.585836962361204e-05
1.3801601756184114,8.583907216485846e-05
1.2887733762598312,8.588088463143474e-05
1.1854724169107027,8.592466119193226e-05
1.0891570968279898,8.596222302739977e-05
1.0086378472330582,8.599096775972793e-05
0.9498323926847416,8.601067672364207e-05
0.9168231849564565,8.602140979169313e-05
0.7579339134814866,8.607070724315062e-05
0.8408828650911838,8.604640001623206e-05
0.9403622083608753,8.601559471885342e-05
1.0437451815254186,8.598037135378236e-05
1.144347078349585,8.594256873552521e-05
1.2377912836842757,8.590444091669273e-05
1.2924684302595073,8.587953968715686e-05
1.2339585772109392,8.590330815098943e-05
1.1365578208938045,8.594226624528149e-05
1.0623624670710694,8.597018503322201e-05
1.0026488709160615,8.599156440567694e-05
0.9631702654201263,8.600542540678177e-05
0.8244776570699883,8.605061919075175e-05
0.8942567718923723,8.602924899664635e-05
0.972883373344902,8.600401606582105e-05
1.0537839039116461,8.597619208796311e-05
1.1339517128133554,8.594652820035277e-05
1.2023977423309928,8.591855414888063e-05
1.1715792466901376,8.592726609701037e-05
1.1035733404324077,8.595302726670138e-05
1.0558654769292453,8.597068377374472e-05
1.0205882698816153,8.598408298977809e-05
0.8643483307414691,8.603788328068075e-05
0.9109172432746796,8.602337426139123e-05
0.9665582395064032,8.600596328002564e-05
1.0299990007624051,8.59850105812317e-05
1.1001182457728258,8.595973654263477e-05
1.1173701095490125,8.594655148796226e-05
1.082860478462335,8.595893008078837e-05
1.0638993607846712,8.596667200124188e-05
0.8592937518221253,8.603909194799575e-05
0.8867509128902334,8.60310713823153e-05
0.9309380610366926,8.601802171892526e-05
0.9930755352496334,8.599853418733964e-05
1.0697819383616474,8.596820056433909e-05
1.077622251927397,8.59597263154427e-05
0.8203158558940593,8.605081243626279e-05
0.8455907423148905,8.604387133982147e-05
0.8977009152594749,8.602888743082743e-05
0.9753437066383249,8.600475565098998e-05
0.7830517728608151,8.606166408428649e-05
0.8253327731834444,8.604994746714244e-05
0.7348457332181675,8.607721872662969e-05
0.8043764249997386,8.605788516030074e-05
0.8893875505493313,8.60327713113229e-05
0.9858698136631213,8.600161384704572e-05
